condition,seed,agent,time_sec,phase_rad
shared,15138832,27,16.000000,0.251373
shared,15138832,29,16.000000,0.251373
shared,15138832,30,16.000000,0.251373
shared,15138832,31,16.000000,0.251373
shared,15138832,15,16.020000,0.502701
shared,15138832,23,16.020000,0.502701
shared,15138832,28,16.020000,0.502701
shared,15138832,0,16.500000,0.251375
shared,15138832,1,16.500000,0.251375
shared,15138832,2,16.500000,0.251375
shared,15138832,3,16.500000,0.251375
shared,15138832,4,16.500000,0.251375
shared,15138832,5,16.500000,0.251375
shared,15138832,6,16.500000,0.251375
shared,15138832,7,16.500000,0.251375
shared,15138832,8,16.500000,0.251375
shared,15138832,9,16.500000,0.251375
shared,15138832,10,16.500000,0.251375
shared,15138832,11,16.500000,0.251375
shared,15138832,12,16.500000,0.251375
shared,15138832,13,16.500000,0.251375
shared,15138832,14,16.500000,0.251375
shared,15138832,16,16.500000,0.251375
shared,15138832,17,16.500000,0.251375
shared,15138832,18,16.500000,0.251375
shared,15138832,19,16.500000,0.251375
shared,15138832,20,16.500000,0.251375
shared,15138832,21,16.500000,0.251375
shared,15138832,22,16.500000,0.251375
shared,15138832,24,16.500000,0.251375
shared,15138832,25,16.500000,0.251375
shared,15138832,26,16.500000,0.251375
shared,15138832,27,16.500000,0.251375
shared,15138832,29,16.500000,0.251375
shared,15138832,30,16.500000,0.251375
shared,15138832,31,16.500000,0.251375
shared,15138832,15,16.520000,0.502702
shared,15138832,23,16.520000,0.502702
shared,15138832,28,16.520000,0.502702
shared,15138832,0,17.000000,0.251376
shared,15138832,1,17.000000,0.251376
shared,15138832,2,17.000000,0.251376
shared,15138832,3,17.000000,0.251376
shared,15138832,4,17.000000,0.251376
shared,15138832,5,17.000000,0.251376
shared,15138832,6,17.000000,0.251376
shared,15138832,7,17.000000,0.251376
shared,15138832,8,17.000000,0.251376
shared,15138832,9,17.000000,0.251376
shared,15138832,10,17.000000,0.251376
shared,15138832,11,17.000000,0.251376
shared,15138832,12,17.000000,0.251376
shared,15138832,13,17.000000,0.251376
shared,15138832,14,17.000000,0.251376
shared,15138832,16,17.000000,0.251376
shared,15138832,17,17.000000,0.251376
shared,15138832,18,17.000000,0.251376
shared,15138832,19,17.000000,0.251376
shared,15138832,20,17.000000,0.251376
shared,15138832,21,17.000000,0.251376
shared,15138832,22,17.000000,0.251376
shared,15138832,24,17.000000,0.251376
shared,15138832,25,17.000000,0.251376
shared,15138832,26,17.000000,0.251376
shared,15138832,27,17.000000,0.251376
shared,15138832,29,17.000000,0.251376
shared,15138832,30,17.000000,0.251376
shared,15138832,31,17.000000,0.251376
shared,15138832,15,17.020000,0.502703
shared,15138832,23,17.020000,0.502703
shared,15138832,28,17.020000,0.502703
shared,15138832,0,17.500000,0.251377
shared,15138832,1,17.500000,0.251377
shared,15138832,2,17.500000,0.251377
shared,15138832,3,17.500000,0.251377
shared,15138832,4,17.500000,0.251377
shared,15138832,5,17.500000,0.251377
shared,15138832,6,17.500000,0.251377
shared,15138832,7,17.500000,0.251377
shared,15138832,8,17.500000,0.251377
shared,15138832,9,17.500000,0.251377
shared,15138832,10,17.500000,0.251377
shared,15138832,11,17.500000,0.251377
shared,15138832,12,17.500000,0.251377
shared,15138832,13,17.500000,0.251377
shared,15138832,14,17.500000,0.251377
shared,15138832,16,17.500000,0.251377
shared,15138832,17,17.500000,0.251377
shared,15138832,18,17.500000,0.251377
shared,15138832,19,17.500000,0.251377
shared,15138832,20,17.500000,0.251377
shared,15138832,21,17.500000,0.251377
shared,15138832,22,17.500000,0.251377
shared,15138832,24,17.500000,0.251377
shared,15138832,25,17.500000,0.251377
shared,15138832,26,17.500000,0.251377
shared,15138832,27,17.500000,0.251377
shared,15138832,29,17.500000,0.251377
shared,15138832,30,17.500000,0.251377
shared,15138832,31,17.500000,0.251377
shared,15138832,15,17.520000,0.502705
shared,15138832,23,17.520000,0.502705
shared,15138832,28,17.520000,0.502705
shared,15138832,0,18.000000,0.251379
shared,15138832,1,18.000000,0.251379
shared,15138832,2,18.000000,0.251379
shared,15138832,3,18.000000,0.251379
shared,15138832,4,18.000000,0.251379
shared,15138832,5,18.000000,0.251379
shared,15138832,6,18.000000,0.251379
shared,15138832,7,18.000000,0.251379
shared,15138832,8,18.000000,0.251379
shared,15138832,9,18.000000,0.251379
shared,15138832,10,18.000000,0.251379
shared,15138832,11,18.000000,0.251379
shared,15138832,12,18.000000,0.251379
shared,15138832,13,18.000000,0.251379
shared,15138832,14,18.000000,0.251379
shared,15138832,16,18.000000,0.251379
shared,15138832,17,18.000000,0.251379
shared,15138832,18,18.000000,0.251379
shared,15138832,19,18.000000,0.251379
shared,15138832,20,18.000000,0.251379
shared,15138832,21,18.000000,0.251379
shared,15138832,22,18.000000,0.251379
shared,15138832,24,18.000000,0.251379
shared,15138832,25,18.000000,0.251379
shared,15138832,26,18.000000,0.251379
shared,15138832,27,18.000000,0.251379
shared,15138832,29,18.000000,0.251379
shared,15138832,30,18.000000,0.251379
shared,15138832,31,18.000000,0.251379
shared,15138832,15,18.020000,0.502706
shared,15138832,23,18.020000,0.502706
shared,15138832,28,18.020000,0.502706
shared,15138832,0,18.500000,0.251380
shared,15138832,1,18.500000,0.251380
shared,15138832,2,18.500000,0.251380
shared,15138832,3,18.500000,0.251380
shared,15138832,4,18.500000,0.251380
shared,15138832,5,18.500000,0.251380
shared,15138832,6,18.500000,0.251380
shared,15138832,7,18.500000,0.251380
shared,15138832,8,18.500000,0.251380
shared,15138832,9,18.500000,0.251380
shared,15138832,10,18.500000,0.251380
shared,15138832,11,18.500000,0.251380
shared,15138832,12,18.500000,0.251380
shared,15138832,13,18.500000,0.251380
shared,15138832,14,18.500000,0.251380
shared,15138832,16,18.500000,0.251380
shared,15138832,17,18.500000,0.251380
shared,15138832,18,18.500000,0.251380
shared,15138832,19,18.500000,0.251380
shared,15138832,20,18.500000,0.251380
shared,15138832,21,18.500000,0.251380
shared,15138832,22,18.500000,0.251380
shared,15138832,24,18.500000,0.251380
shared,15138832,25,18.500000,0.251380
shared,15138832,26,18.500000,0.251380
shared,15138832,27,18.500000,0.251380
shared,15138832,29,18.500000,0.251380
shared,15138832,30,18.500000,0.251380
shared,15138832,31,18.500000,0.251380
shared,15138832,15,18.520000,0.502708
shared,15138832,23,18.520000,0.502708
shared,15138832,28,18.520000,0.502708
shared,15138832,0,19.000000,0.251382
shared,15138832,1,19.000000,0.251382
shared,15138832,2,19.000000,0.251382
shared,15138832,3,19.000000,0.251382
shared,15138832,4,19.000000,0.251382
shared,15138832,5,19.000000,0.251382
shared,15138832,6,19.000000,0.251382
shared,15138832,7,19.000000,0.251382
shared,15138832,8,19.000000,0.251382
shared,15138832,9,19.000000,0.251382
shared,15138832,10,19.000000,0.251382
shared,15138832,11,19.000000,0.251382
shared,15138832,12,19.000000,0.251382
shared,15138832,13,19.000000,0.251382
shared,15138832,14,19.000000,0.251382
shared,15138832,16,19.000000,0.251382
shared,15138832,17,19.000000,0.251382
shared,15138832,18,19.000000,0.251382
shared,15138832,19,19.000000,0.251382
shared,15138832,20,19.000000,0.251382
shared,15138832,21,19.000000,0.251382
shared,15138832,22,19.000000,0.251382
shared,15138832,24,19.000000,0.251382
shared,15138832,25,19.000000,0.251382
shared,15138832,26,19.000000,0.251382
shared,15138832,27,19.000000,0.251382
shared,15138832,29,19.000000,0.251382
shared,15138832,30,19.000000,0.251382
shared,15138832,31,19.000000,0.251382
shared,15138832,15,19.020000,0.502709
shared,15138832,23,19.020000,0.502709
shared,15138832,28,19.020000,0.502709
shared,15138832,0,19.500000,0.251383
shared,15138832,1,19.500000,0.251383
shared,15138832,2,19.500000,0.251383
shared,15138832,3,19.500000,0.251383
shared,15138832,4,19.500000,0.251383
shared,15138832,5,19.500000,0.251383
shared,15138832,6,19.500000,0.251383
shared,15138832,7,19.500000,0.251383
shared,15138832,8,19.500000,0.251383
shared,15138832,9,19.500000,0.251383
shared,15138832,10,19.500000,0.251383
shared,15138832,11,19.500000,0.251383
shared,15138832,12,19.500000,0.251383
shared,15138832,13,19.500000,0.251383
shared,15138832,14,19.500000,0.251383
shared,15138832,16,19.500000,0.251383
shared,15138832,17,19.500000,0.251383
shared,15138832,18,19.500000,0.251383
shared,15138832,19,19.500000,0.251383
shared,15138832,20,19.500000,0.251383
shared,15138832,21,19.500000,0.251383
shared,15138832,22,19.500000,0.251383
shared,15138832,24,19.500000,0.251383
shared,15138832,25,19.500000,0.251383
shared,15138832,26,19.500000,0.251383
shared,15138832,27,19.500000,0.251383
shared,15138832,29,19.500000,0.251383
shared,15138832,30,19.500000,0.251383
shared,15138832,31,19.500000,0.251383
shared,15138832,15,19.520000,0.502711
shared,15138832,23,19.520000,0.502711
shared,15138832,28,19.520000,0.502711
shared,15138832,0,20.000000,0.251385
shared,15138832,1,20.000000,0.251385
shared,15138832,2,20.000000,0.251385
shared,15138832,3,20.000000,0.251385
shared,15138832,4,20.000000,0.251385
shared,15138832,5,20.000000,0.251385
shared,15138832,6,20.000000,0.251385
shared,15138832,7,20.000000,0.251385
shared,15138832,8,20.000000,0.251385
shared,15138832,9,20.000000,0.251385
shared,15138832,10,20.000000,0.251385
shared,15138832,11,20.000000,0.251385
shared,15138832,12,20.000000,0.251385
shared,15138832,13,20.000000,0.251385
shared,15138832,14,20.000000,0.251385
shared,15138832,16,20.000000,0.251385
shared,15138832,17,20.000000,0.251385
shared,15138832,18,20.000000,0.251385
shared,15138832,19,20.000000,0.251385
shared,15138832,20,20.000000,0.251385
shared,15138832,21,20.000000,0.251385
shared,15138832,22,20.000000,0.251385
shared,15138832,24,20.000000,0.251385
shared,15138832,25,20.000000,0.251385
shared,15138832,26,20.000000,0.251385
shared,15138832,27,20.000000,0.251385
shared,15138832,29,20.000000,0.251385
shared,15138832,30,20.000000,0.251385
shared,15138832,31,20.000000,0.251385
shared,15138832,15,20.020000,0.502712
shared,15138832,23,20.020000,0.502712
shared,15138832,28,20.020000,0.502712
shared,15138832,0,20.500000,0.251386
shared,15138832,1,20.500000,0.251386
shared,15138832,2,20.500000,0.251386
shared,15138832,3,20.500000,0.251386
shared,15138832,4,20.500000,0.251386
shared,15138832,5,20.500000,0.251386
shared,15138832,6,20.500000,0.251386
shared,15138832,7,20.500000,0.251386
shared,15138832,8,20.500000,0.251386
shared,15138832,9,20.500000,0.251386
shared,15138832,10,20.500000,0.251386
shared,15138832,11,20.500000,0.251386
shared,15138832,12,20.500000,0.251386
shared,15138832,13,20.500000,0.251386
shared,15138832,14,20.500000,0.251386
shared,15138832,16,20.500000,0.251386
shared,15138832,17,20.500000,0.251386
shared,15138832,18,20.500000,0.251386
shared,15138832,19,20.500000,0.251386
shared,15138832,20,20.500000,0.251386
shared,15138832,21,20.500000,0.251386
shared,15138832,22,20.500000,0.251386
shared,15138832,24,20.500000,0.251386
shared,15138832,25,20.500000,0.251386
shared,15138832,26,20.500000,0.251386
shared,15138832,27,20.500000,0.251386
shared,15138832,29,20.500000,0.251386
shared,15138832,30,20.500000,0.251386
shared,15138832,31,20.500000,0.251386
shared,15138832,15,20.520000,0.502714
shared,15138832,23,20.520000,0.502714
shared,15138832,28,20.520000,0.502714
shared,15138832,0,21.000000,0.251388
shared,15138832,1,21.000000,0.251388
shared,15138832,2,21.000000,0.251388
shared,15138832,3,21.000000,0.251388
shared,15138832,4,21.000000,0.251388
shared,15138832,5,21.000000,0.251388
shared,15138832,6,21.000000,0.251388
shared,15138832,7,21.000000,0.251388
shared,15138832,8,21.000000,0.251388
shared,15138832,9,21.000000,0.251388
shared,15138832,10,21.000000,0.251388
shared,15138832,11,21.000000,0.251388
shared,15138832,12,21.000000,0.251388
shared,15138832,13,21.000000,0.251388
shared,15138832,14,21.000000,0.251388
shared,15138832,16,21.000000,0.251388
shared,15138832,17,21.000000,0.251388
shared,15138832,18,21.000000,0.251388
shared,15138832,19,21.000000,0.251388
shared,15138832,20,21.000000,0.251388
shared,15138832,21,21.000000,0.251388
shared,15138832,22,21.000000,0.251388
shared,15138832,24,21.000000,0.251388
shared,15138832,25,21.000000,0.251388
shared,15138832,26,21.000000,0.251388
shared,15138832,27,21.000000,0.251388
shared,15138832,29,21.000000,0.251388
shared,15138832,30,21.000000,0.251388
shared,15138832,31,21.000000,0.251388
shared,15138832,15,21.020000,0.502715
shared,15138832,23,21.020000,0.502715
shared,15138832,28,21.020000,0.502715
shared,15138832,0,21.500000,0.251389
shared,15138832,1,21.500000,0.251389
shared,15138832,2,21.500000,0.251389
shared,15138832,3,21.500000,0.251389
shared,15138832,4,21.500000,0.251389
shared,15138832,5,21.500000,0.251389
shared,15138832,6,21.500000,0.251389
shared,15138832,7,21.500000,0.251389
shared,15138832,8,21.500000,0.251389
shared,15138832,9,21.500000,0.251389
shared,15138832,10,21.500000,0.251389
shared,15138832,11,21.500000,0.251389
shared,15138832,12,21.500000,0.251389
shared,15138832,13,21.500000,0.251389
shared,15138832,14,21.500000,0.251389
shared,15138832,16,21.500000,0.251389
shared,15138832,17,21.500000,0.251389
shared,15138832,18,21.500000,0.251389
shared,15138832,19,21.500000,0.251389
shared,15138832,20,21.500000,0.251389
shared,15138832,21,21.500000,0.251389
shared,15138832,22,21.500000,0.251389
shared,15138832,24,21.500000,0.251389
shared,15138832,25,21.500000,0.251389
shared,15138832,26,21.500000,0.251389
shared,15138832,27,21.500000,0.251389
shared,15138832,29,21.500000,0.251389
shared,15138832,30,21.500000,0.251389
shared,15138832,31,21.500000,0.251389
shared,15138832,15,21.520000,0.502716
shared,15138832,23,21.520000,0.502716
shared,15138832,28,21.520000,0.502716
shared,15138832,0,22.000000,0.251390
shared,15138832,1,22.000000,0.251390
shared,15138832,2,22.000000,0.251390
shared,15138832,3,22.000000,0.251390
shared,15138832,4,22.000000,0.251390
shared,15138832,5,22.000000,0.251390
shared,15138832,6,22.000000,0.251390
shared,15138832,7,22.000000,0.251390
shared,15138832,8,22.000000,0.251390
shared,15138832,9,22.000000,0.251390
shared,15138832,10,22.000000,0.251390
shared,15138832,11,22.000000,0.251390
shared,15138832,12,22.000000,0.251390
shared,15138832,13,22.000000,0.251390
shared,15138832,14,22.000000,0.251390
shared,15138832,16,22.000000,0.251390
shared,15138832,17,22.000000,0.251390
shared,15138832,18,22.000000,0.251390
shared,15138832,19,22.000000,0.251390
shared,15138832,20,22.000000,0.251390
shared,15138832,21,22.000000,0.251390
shared,15138832,22,22.000000,0.251390
shared,15138832,24,22.000000,0.251390
shared,15138832,25,22.000000,0.251390
shared,15138832,26,22.000000,0.251390
shared,15138832,27,22.000000,0.251390
shared,15138832,29,22.000000,0.251390
shared,15138832,30,22.000000,0.251390
shared,15138832,31,22.000000,0.251390
shared,15138832,15,22.020000,0.502718
shared,15138832,23,22.020000,0.502718
shared,15138832,28,22.020000,0.502718
shared,15138832,0,22.500000,0.251392
shared,15138832,1,22.500000,0.251392
shared,15138832,2,22.500000,0.251392
shared,15138832,3,22.500000,0.251392
shared,15138832,4,22.500000,0.251392
shared,15138832,5,22.500000,0.251392
shared,15138832,6,22.500000,0.251392
shared,15138832,7,22.500000,0.251392
shared,15138832,8,22.500000,0.251392
shared,15138832,9,22.500000,0.251392
shared,15138832,10,22.500000,0.251392
shared,15138832,11,22.500000,0.251392
shared,15138832,12,22.500000,0.251392
shared,15138832,13,22.500000,0.251392
shared,15138832,14,22.500000,0.251392
shared,15138832,16,22.500000,0.251392
shared,15138832,17,22.500000,0.251392
shared,15138832,18,22.500000,0.251392
shared,15138832,19,22.500000,0.251392
shared,15138832,20,22.500000,0.251392
shared,15138832,21,22.500000,0.251392
shared,15138832,22,22.500000,0.251392
shared,15138832,24,22.500000,0.251392
shared,15138832,25,22.500000,0.251392
shared,15138832,26,22.500000,0.251392
shared,15138832,27,22.500000,0.251392
shared,15138832,29,22.500000,0.251392
shared,15138832,30,22.500000,0.251392
shared,15138832,31,22.500000,0.251392
shared,15138832,15,22.519999,0.502719
shared,15138832,23,22.519999,0.502719
shared,15138832,28,22.519999,0.502719
shared,15138832,0,23.000000,0.251393
shared,15138832,1,23.000000,0.251393
shared,15138832,2,23.000000,0.251393
shared,15138832,3,23.000000,0.251393
shared,15138832,4,23.000000,0.251393
shared,15138832,5,23.000000,0.251393
shared,15138832,6,23.000000,0.251393
shared,15138832,7,23.000000,0.251393
shared,15138832,8,23.000000,0.251393
shared,15138832,9,23.000000,0.251393
shared,15138832,10,23.000000,0.251393
shared,15138832,11,23.000000,0.251393
shared,15138832,12,23.000000,0.251393
shared,15138832,13,23.000000,0.251393
shared,15138832,14,23.000000,0.251393
shared,15138832,16,23.000000,0.251393
shared,15138832,17,23.000000,0.251393
shared,15138832,18,23.000000,0.251393
shared,15138832,19,23.000000,0.251393
shared,15138832,20,23.000000,0.251393
shared,15138832,21,23.000000,0.251393
shared,15138832,22,23.000000,0.251393
shared,15138832,24,23.000000,0.251393
shared,15138832,25,23.000000,0.251393
shared,15138832,26,23.000000,0.251393
shared,15138832,27,23.000000,0.251393
shared,15138832,29,23.000000,0.251393
shared,15138832,30,23.000000,0.251393
shared,15138832,31,23.000000,0.251393
shared,15138832,15,23.019999,0.502721
shared,15138832,23,23.019999,0.502721
shared,15138832,28,23.019999,0.502721
shared,15138832,0,23.500000,0.251395
shared,15138832,1,23.500000,0.251395
shared,15138832,2,23.500000,0.251395
shared,15138832,3,23.500000,0.251395
shared,15138832,4,23.500000,0.251395
shared,15138832,5,23.500000,0.251395
shared,15138832,6,23.500000,0.251395
shared,15138832,7,23.500000,0.251395
shared,15138832,8,23.500000,0.251395
shared,15138832,9,23.500000,0.251395
shared,15138832,10,23.500000,0.251395
shared,15138832,11,23.500000,0.251395
shared,15138832,12,23.500000,0.251395
shared,15138832,13,23.500000,0.251395
shared,15138832,14,23.500000,0.251395
shared,15138832,16,23.500000,0.251395
shared,15138832,17,23.500000,0.251395
shared,15138832,18,23.500000,0.251395
