condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle,12648490,1618,4,63,8,55,439.665344,11.986828,0.930570,0.880776,31,0.922914,0.015549,0.876653,0.032786,437.913544,11.917710,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.055883,1,0,1,439.665344,11.986828,0.999944,0.880776,0.069117
heredity_oracle,12648490,3536,23,64,14,37,439.665344,11.986828,0.255159,0.880776,31,0.273331,0.019987,0.880776,0.027962,434.674622,11.789187,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.927361,1,0,1,439.665344,11.986828,0.999944,0.880776,0.197640
heredity_oracle,12648490,4277,29,65,23,64,439.665344,11.986828,0.747806,0.880776,31,0.045161,0.129773,0.880776,0.955437,373.813568,9.177785,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.065961,0,1,1,439.665344,11.986828,0.999944,0.880776,2.809043
heredity_oracle,12648490,4284,25,66,29,65,439.665344,11.986828,0.997618,0.880776,31,0.075082,0.212457,0.880776,0.632285,427.690674,11.508771,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.646944,1,0,1,439.665344,11.986828,0.999944,0.880776,0.478057
heredity_oracle,12648490,4285,5,67,29,65,439.665344,11.986828,0.997277,0.880776,31,0.107018,0.267409,0.880776,0.386722,387.917999,9.818977,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,0.957156,0,1,1,439.665344,11.986828,0.999944,0.880776,2.167848
heredity_oracle,12648490,4298,2,68,23,64,439.665344,11.986828,0.740659,0.880776,31,0.135355,0.309326,0.880776,0.155223,428.910248,11.558067,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.696240,1,0,1,439.665344,11.986828,0.999944,0.880776,0.428761
heredity_oracle,12648490,4301,14,69,25,66,439.665344,11.986828,0.994214,0.880776,31,0.166756,0.343675,0.880776,0.218516,395.319397,10.146183,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,0.784357,0,1,1,439.665344,11.986828,0.999944,0.880776,1.840644
heredity_oracle,12648490,4310,19,70,2,68,439.665344,11.986828,0.995916,0.880776,31,0.196385,0.372022,0.880776,0.180797,434.281067,11.773506,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.911679,1,0,1,439.665344,11.986828,0.999944,0.880776,0.213321
heredity_oracle,12648490,4314,17,71,19,70,439.665344,11.986828,0.998639,0.880776,31,0.227457,0.396065,0.880776,0.154217,429.585327,11.585294,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.723467,1,0,1,439.665344,11.986828,0.999944,0.880776,0.401534
heredity_oracle,12648490,4320,16,72,23,64,439.665344,11.986828,0.733171,0.880776,31,0.257888,0.416292,0.880776,0.072309,428.328613,11.534575,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.672747,1,0,1,439.665344,11.986828,0.999944,0.880776,0.452252
heredity_oracle,12648490,4331,31,73,5,67,439.665344,11.986828,0.984344,0.880776,31,0.287126,0.432968,0.880776,0.115804,376.182587,9.287155,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.175331,0,1,1,439.665344,11.986828,0.999944,0.880776,2.699673
heredity_oracle,12648490,4332,30,74,31,73,439.665344,11.986828,0.999660,0.880776,31,0.319121,0.447331,0.880776,0.106762,393.517609,10.067097,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,1.205273,0,1,1,439.665344,11.986828,0.999944,0.880776,1.919731
heredity_oracle,12648490,4339,27,75,29,65,439.665344,11.986828,0.978899,0.880776,30,0.361106,0.461756,0.880776,0.092957,439.739014,11.989728,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.127901,1,0,1,439.665344,11.986828,0.999944,0.880776,-0.002901
heredity_oracle,12648490,4339,11,76,2,68,439.665344,11.986828,0.986046,0.880776,30,0.361106,0.461756,0.880776,0.094319,436.673920,11.868634,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.006807,1,0,1,439.665344,11.986828,0.999944,0.880776,0.118193
heredity_oracle,12648490,4340,12,77,17,71,439.665344,11.986828,0.991151,0.880776,30,0.427473,0.476717,0.880776,0.079870,436.151917,11.847926,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,1.236106,0,1,1,439.665344,11.986828,0.999944,0.880776,0.138902
heredity_oracle,12648490,4340,21,78,23,64,439.665344,11.986828,0.726365,0.880776,30,0.427473,0.476717,0.880776,0.042896,430.788086,11.633698,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,1.021878,0,1,1,439.665344,11.986828,0.999944,0.880776,0.353129
heredity_oracle,12648490,4349,18,79,14,69,439.665344,11.986828,0.983664,0.880776,31,0.475569,0.481867,0.880776,0.068096,435.064240,11.804699,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.942872,1,0,1,439.665344,11.986828,0.999944,0.880776,0.182128
heredity_oracle,12648490,4350,28,80,19,70,439.665344,11.986828,0.986386,0.880776,30,0.524471,0.481193,0.880776,0.064017,432.104401,11.686517,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.824689,1,0,1,439.665344,11.986828,0.999944,0.880776,0.300310
heredity_oracle,12648490,4350,26,81,23,64,439.665344,11.986828,0.722961,0.880776,30,0.524471,0.481193,0.880776,0.034390,431.043030,11.643940,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.782113,1,0,1,439.665344,11.986828,0.999944,0.880776,0.342886
heredity_oracle,12648490,4365,24,82,17,71,439.665344,11.986828,0.982643,0.880776,30,0.586715,0.472266,0.880776,0.056739,433.758698,11.752670,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.890842,1,0,1,439.665344,11.986828,0.999944,0.880776,0.234158
heredity_oracle,12648490,4365,20,83,2,68,439.665344,11.986828,0.977197,0.880776,30,0.586715,0.472266,0.880776,0.056112,364.376831,8.735133,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,0.623309,0,1,1,439.665344,11.986828,0.999944,0.880776,3.251696
heredity_oracle,12648490,4373,0,84,28,80,439.665344,11.986828,0.992172,0.880776,31,0.629968,0.461725,0.880776,0.052053,438.734131,11.950121,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.088294,1,0,1,439.665344,11.986828,0.999944,0.880776,0.036707
heredity_oracle,12648490,4376,6,85,17,71,439.665344,11.986828,0.978899,0.880776,31,0.661370,0.451161,0.880776,0.048226,411.514069,10.841259,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.479431,0,1,1,439.665344,11.986828,0.999944,0.880776,1.145568
heredity_oracle,12648490,4380,15,86,11,76,439.665344,11.986828,0.986046,0.880776,31,0.692442,0.438009,0.880776,0.046719,437.777344,11.912325,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.050498,1,0,1,439.665344,11.986828,0.999944,0.880776,0.074503
heredity_oracle,12648490,4386,10,87,2,68,439.665344,11.986828,0.970050,0.880776,30,0.746951,0.407491,0.880776,0.043325,412.003265,10.861826,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,1.125001
heredity_oracle,12648490,4386,1,88,19,70,439.665344,11.986828,0.974134,0.880776,30,0.746951,0.407491,0.880776,0.043691,435.932953,11.839232,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.977406,1,0,1,439.665344,11.986828,0.999944,0.880776,0.147595
heredity_oracle,12648490,4390,22,89,17,71,439.665344,11.986828,0.974134,0.880776,31,0.786061,0.380936,0.880776,0.040119,406.150452,10.614128,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.252303,0,1,1,439.665344,11.986828,0.999944,0.880776,1.372699
heredity_oracle,12648490,4399,13,90,10,87,439.665344,11.986828,0.995576,0.880776,31,0.815354,0.354197,0.880776,0.040459,438.329498,11.934147,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.072320,1,0,1,439.665344,11.986828,0.999944,0.880776,0.052681
heredity_oracle,12648490,4405,8,91,30,74,439.665344,11.986828,0.975155,0.880776,31,0.845610,0.322494,0.880776,0.037452,376.794373,9.315287,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.203463,0,1,1,439.665344,11.986828,0.999944,0.880776,2.671540
heredity_oracle,12648490,4447,7,92,26,81,439.665344,11.986828,0.966987,0.880776,31,0.863898,0.283020,0.880776,0.036499,430.794769,11.633966,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.772139,1,0,1,439.665344,11.986828,0.999944,0.880776,0.352860
heredity_oracle,12648490,4449,9,93,16,72,439.665344,11.986828,0.956096,0.880776,31,0.895475,0.235760,0.880776,0.034390,401.809601,10.428102,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.066276,0,1,1,439.665344,11.986828,0.999944,0.880776,1.558725
heredity_oracle,12648490,4453,3,94,13,90,439.665344,11.986828,0.981622,0.880776,31,0.926335,0.170578,0.880776,0.035036,439.200195,11.968502,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.106674,1,0,1,439.665344,11.986828,0.999944,0.880776,0.018325
heredity_oracle,12648490,4572,4,95,23,64,439.665344,11.986828,0.647405,0.880776,31,0.916967,0.051638,0.880776,0.016029,383.464447,9.619071,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,0.757248,0,1,1,439.665344,11.986828,0.999944,0.880776,2.367756
heredity_oracle,12648490,6474,23,96,7,92,439.665344,11.986828,0.309993,0.880776,31,0.280857,0.020394,0.880776,0.039092,433.180786,11.729589,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.867762,1,0,1,439.665344,11.986828,0.999944,0.880776,0.257238
