condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle_global,12648490,4332,30,73,5,66,439.665344,11.986828,0.984004,0.880776,31,0.295661,0.444275,0.880776,0.109672,376.182587,9.287155,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.175331,0,1,1,439.665344,11.986828,0.999944,0.880776,2.699673
heredity_oracle_global,12648490,4339,27,74,30,73,439.665344,11.986828,0.997618,0.880776,30,0.336882,0.461002,0.880776,0.101759,393.517609,10.067097,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,367.053101,1.205273,0,1,1,439.665344,11.986828,0.999944,0.880776,1.919731
heredity_oracle_global,12648490,4339,11,75,25,65,439.665344,11.986828,0.981281,0.880776,30,0.336882,0.461002,0.880776,0.098453,439.739014,11.989728,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.127901,1,0,1,439.665344,11.986828,0.999944,0.880776,-0.002901
heredity_oracle_global,12648490,4340,12,76,14,68,439.665344,11.986828,0.986727,0.880776,30,0.403261,0.479360,0.880776,0.082706,436.673920,11.868634,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.006807,1,0,1,439.665344,11.986828,0.999944,0.880776,0.118193
heredity_oracle_global,12648490,4340,21,77,16,71,439.665344,11.986828,0.993193,0.880776,30,0.403261,0.479360,0.880776,0.083794,436.151917,11.847926,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,1.236106,0,1,1,439.665344,11.986828,0.999944,0.880776,0.138902
heredity_oracle_global,12648490,4349,18,78,29,64,439.665344,11.986828,0.975495,0.880776,31,0.452236,0.486793,0.880776,0.069530,430.788086,11.633698,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,406.096283,1.021878,0,1,1,439.665344,11.986828,0.999944,0.880776,0.353129
heredity_oracle_global,12648490,4350,28,79,19,69,439.665344,11.986828,0.986386,0.880776,30,0.500372,0.488694,0.880776,0.066297,435.064240,11.804699,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.942872,1,0,1,439.665344,11.986828,0.999944,0.880776,0.182128
heredity_oracle_global,12648490,4350,26,80,19,69,439.665344,11.986828,0.986386,0.880776,30,0.500372,0.488694,0.880776,0.066297,432.104401,11.686517,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.824689,1,0,1,439.665344,11.986828,0.999944,0.880776,0.300310
heredity_oracle_global,12648490,4365,24,81,29,64,439.665344,11.986828,0.970050,0.880776,30,0.562786,0.483078,0.880776,0.057021,431.043030,11.643940,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.782113,1,0,1,439.665344,11.986828,0.999944,0.880776,0.342886
heredity_oracle_global,12648490,4365,20,82,17,70,439.665344,11.986828,0.982643,0.880776,30,0.562786,0.483078,0.880776,0.058511,433.758698,11.752670,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.890842,1,0,1,439.665344,11.986828,0.999944,0.880776,0.234158
heredity_oracle_global,12648490,4373,0,83,14,68,439.665344,11.986828,0.975495,0.880776,31,0.606899,0.474580,0.880776,0.051717,364.376831,8.735133,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,0.623309,0,1,1,439.665344,11.986828,0.999944,0.880776,3.251696
heredity_oracle_global,12648490,4376,6,84,26,80,439.665344,11.986828,0.991151,0.880776,31,0.638334,0.465872,0.880776,0.050744,438.734131,11.950121,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.088294,1,0,1,439.665344,11.986828,0.999944,0.880776,0.036707
heredity_oracle_global,12648490,4380,23,85,17,70,439.665344,11.986828,0.977537,0.880776,30,0.691765,0.445233,0.880776,0.047066,411.514069,10.841259,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.479431,0,1,1,439.665344,11.986828,0.999944,0.880776,1.145568
heredity_oracle_global,12648490,4380,15,86,11,75,439.665344,11.986828,0.986046,0.880776,30,0.691765,0.445233,0.880776,0.047888,437.777344,11.912325,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.050498,1,0,1,439.665344,11.986828,0.999944,0.880776,0.074503
heredity_oracle_global,12648490,4386,10,87,2,67,439.665344,11.986828,0.970050,0.880776,30,0.756526,0.409894,0.880776,0.042368,412.003265,10.861826,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,1.125001
heredity_oracle_global,12648490,4386,1,88,19,69,439.665344,11.986828,0.974134,0.880776,30,0.756526,0.409894,0.880776,0.042725,435.932953,11.839232,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.977406,1,0,1,439.665344,11.986828,0.999944,0.880776,0.147595
heredity_oracle_global,12648490,4390,22,89,17,70,439.665344,11.986828,0.974134,0.880776,31,0.795327,0.382448,0.880776,0.039305,406.150452,10.614128,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.252303,0,1,1,439.665344,11.986828,0.999944,0.880776,1.372699
heredity_oracle_global,12648490,4399,13,90,10,87,439.665344,11.986828,0.995576,0.880776,31,0.824620,0.354978,0.880776,0.039669,438.329498,11.934147,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.072320,1,0,1,439.665344,11.986828,0.999944,0.880776,0.052681
heredity_oracle_global,12648490,4405,8,91,27,74,439.665344,11.986828,0.977537,0.880776,31,0.854876,0.322426,0.880776,0.036926,376.794373,9.315287,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,351.491272,1.203463,0,1,1,439.665344,11.986828,0.999944,0.880776,2.671540
