condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,spawn_c_score,spawn_c_level,step1_c_score,step1_c_level,step10_c_score,step10_c_level,step100_c_score,step100_c_level
heredity,12648506,83,9,4287,6048,1761,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,86,0,4304,6050,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,75,2,4252,6056,1804,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,78,3,4261,6059,1798,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,82,22,4284,6074,1790,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,84,13,4295,6089,1794,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,92,29,4368,6114,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,89,26,4333,6138,1805,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,73,27,4244,6170,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,72,14,4239,6175,1936,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,67,1,4221,6176,1955,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,70,19,4229,6178,1949,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,81,17,4284,6213,1929,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,76,10,4257,6214,1957,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,85,15,4299,6225,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,77,23,4260,6227,1967,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,88,24,4312,6238,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,90,7,4335,6270,1935,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,87,5,4308,6278,1970,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,91,30,4342,6293,1951,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,93,12,4437,6384,1947,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,95,16,5493,7256,1763,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,100,20,5982,7568,1586,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
heredity,12648506,96,31,5868,7674,1806,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,98,25,5973,7719,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,97,4,5948,7743,1795,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,99,18,5976,7749,1773,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,101,28,5989,7776,1787,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,120,15,6226,7896,1670,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
heredity,12648506,103,11,6011,7937,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,104,6,6044,7970,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,102,21,5993,7979,1986,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,106,9,6049,7982,1933,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,109,3,6060,7989,1929,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,122,24,6239,7996,1757,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,110,22,6075,8010,1935,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,108,2,6057,8016,1959,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,112,29,6115,8060,1945,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,113,26,6139,8065,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,123,7,6271,8065,1794,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,111,13,6090,8077,1987,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,114,27,6171,8097,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,117,19,6179,8105,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,116,1,6177,8147,1970,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,121,23,6228,8154,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,118,17,6214,8182,1968,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,119,10,6215,8193,1978,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,125,30,6294,8220,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,124,5,6279,8261,1982,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,126,12,6385,8355,1970,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,105,8,6048,8886,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648506,107,0,6051,8894,2843,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648506,115,14,6176,9056,2880,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648506,127,16,7257,9183,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,133,28,7777,9459,1682,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
heredity,12648506,128,20,7569,9539,1970,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,129,31,7675,9601,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,130,25,7720,9677,1957,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,131,4,7744,9689,1945,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,132,18,7750,9709,1959,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,136,6,7971,9781,1810,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,135,11,7938,9871,1933,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,139,3,7990,9925,1935,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,137,21,7980,9932,1952,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,140,24,7997,9949,1952,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648506,149,1,8148,9952,1804,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648506,143,29,8061,9998,1937,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,23,23,0,1339,1339,0.000000,0.000000,0.000046,0.500023,0.000046,0.500023,0.000046,0.500023
heredity,12648507,2,2,0,1346,1346,0.000000,0.000000,0.007799,0.503899,0.007799,0.503899,0.007799,0.503899
heredity,12648507,15,15,0,1346,1346,0.000000,0.000000,0.007582,0.503791,0.007582,0.503791,0.007582,0.503791
heredity,12648507,8,8,0,1347,1347,0.000000,0.000000,0.008494,0.504247,0.008494,0.504247,0.008494,0.504247
heredity,12648507,13,13,0,1360,1360,0.000000,0.000000,0.011597,0.505798,0.011597,0.505798,0.011597,0.505798
heredity,12648507,0,0,0,1369,1369,0.000000,0.000000,0.019146,0.509571,0.019146,0.509571,0.019146,0.509571
heredity,12648507,26,26,0,1375,1375,0.000000,0.000000,0.013393,0.506696,0.013393,0.506696,0.013393,0.506696
heredity,12648507,6,6,0,1376,1376,0.000000,0.000000,0.036756,0.518369,0.036756,0.518369,0.036756,0.518369
heredity,12648507,29,29,0,1380,1380,0.000000,0.000000,0.041694,0.520831,0.041694,0.520831,0.041694,0.520831
heredity,12648507,10,10,0,1381,1381,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
heredity,12648507,24,24,0,1386,1386,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
heredity,12648507,14,14,0,1388,1388,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
heredity,12648507,11,11,0,1389,1389,0.000000,0.000000,0.049949,0.524902,0.049949,0.524902,0.049949,0.524902
heredity,12648507,16,16,0,1389,1389,0.000000,0.000000,0.021585,0.510781,0.021585,0.510781,0.021585,0.510781
heredity,12648507,27,27,0,1392,1392,0.000000,0.000000,0.045831,0.522894,0.045831,0.522894,0.045831,0.522894
heredity,12648507,9,9,0,1397,1397,0.000000,0.000000,0.058201,0.529066,0.058201,0.529066,0.058201,0.529066
heredity,12648507,3,3,0,1411,1411,0.000000,0.000000,0.046595,0.523275,0.046595,0.523275,0.046595,0.523275
heredity,12648507,25,25,0,1420,1420,0.000000,0.000000,0.080621,0.539760,0.080621,0.539760,0.080621,0.539760
heredity,12648507,18,18,0,1421,1421,0.000000,0.000000,0.054549,0.527247,0.054549,0.527247,0.054549,0.527247
heredity,12648507,30,30,0,1426,1426,0.000000,0.000000,0.059216,0.529574,0.059216,0.529574,0.059216,0.529574
heredity,12648507,5,5,0,1427,1427,0.000000,0.000000,0.086814,0.543296,0.086814,0.543296,0.086814,0.543296
heredity,12648507,12,12,0,1427,1427,0.000000,0.000000,0.086760,0.543232,0.086760,0.543232,0.086760,0.543232
heredity,12648507,20,20,0,1428,1428,0.000000,0.000000,0.030869,0.515371,0.030869,0.515371,0.030869,0.515371
heredity,12648507,19,19,0,1430,1430,0.000000,0.000000,0.055388,0.527664,0.055388,0.527664,0.055388,0.527664
heredity,12648507,21,21,0,1430,1430,0.000000,0.000000,0.073036,0.536443,0.073036,0.536443,0.073036,0.536443
heredity,12648507,28,28,0,1433,1433,0.000000,0.000000,0.073847,0.536846,0.073847,0.536846,0.073847,0.536846
heredity,12648507,1,1,0,1436,1436,0.000000,0.000000,0.052139,0.526045,0.052139,0.526045,0.052139,0.526045
heredity,12648507,17,17,0,1450,1450,0.000000,0.000000,0.108542,0.553736,0.108542,0.553736,0.108542,0.553736
heredity,12648507,7,7,0,1452,1452,0.000000,0.000000,0.058387,0.529140,0.058387,0.529140,0.058387,0.529140
heredity,12648507,22,22,0,1464,1464,0.000000,0.000000,0.078488,0.539146,0.078488,0.539146,0.078488,0.539146
heredity,12648507,4,4,0,1468,1468,0.000000,0.000000,0.070845,0.535363,0.070845,0.535363,0.070845,0.535363
heredity,12648507,31,31,0,2155,2155,0.000000,0.000000,0.643651,0.755435,0.643651,0.755435,0.643651,0.755435
heredity,12648507,40,29,1381,3014,1633,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
heredity,12648507,44,11,1390,3037,1647,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
heredity,12648507,60,7,1453,3062,1609,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897,0.221340,0.608897
heredity,12648507,32,23,1340,3086,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648507,43,14,1389,3112,1723,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
heredity,12648507,45,16,1390,3158,1768,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648507,57,28,1434,3180,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648507,58,1,1437,3183,1746,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648507,52,5,1428,3217,1789,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039,0.338435,0.663039
heredity,12648507,35,8,1348,3288,1940,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,37,0,1370,3296,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,39,6,1377,3303,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,38,26,1376,3305,1929,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,34,15,1347,3316,1969,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,36,13,1361,3319,1958,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,33,2,1347,3336,1989,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,48,3,1412,3338,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,51,30,1427,3353,1926,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,42,24,1387,3354,1967,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,49,25,1421,3361,1940,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,47,9,1398,3364,1966,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,54,20,1429,3371,1942,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,53,12,1428,3380,1952,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,55,19,1431,3386,1955,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,56,21,1431,3402,1971,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,61,22,1465,3416,1951,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,62,4,1469,3436,1967,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,59,17,1451,3438,1987,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,63,31,2156,4132,1976,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272,0.455663,0.713272
heredity,12648507,46,27,1393,4231,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,41,10,1382,4246,2864,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,50,18,1422,4260,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,91,17,3439,5072,1633,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
heredity,12648507,78,13,3320,5144,1824,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,74,0,3297,5169,1872,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,68,14,3113,5267,2154,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,72,5,3218,5321,2103,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,77,15,3317,5414,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,83,25,3362,5459,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,84,9,3365,5462,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,86,12,3381,5478,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,87,19,3387,5517,2130,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,90,4,3437,5534,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,92,31,4133,5808,1675,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
heredity,12648507,64,29,3015,5860,2845,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,65,11,3038,5883,2845,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,66,7,3063,5901,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,67,23,3087,5957,2870,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,69,16,3159,5997,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,70,28,3181,6019,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,71,1,3184,6085,2901,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,73,8,3289,6142,2853,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,76,26,3306,6144,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,75,6,3304,6154,2850,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,80,3,3339,6177,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,79,2,3337,6202,2865,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,81,30,3354,6207,2853,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,82,24,3355,6237,2882,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,88,21,3403,6241,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,85,20,3372,6247,2875,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,89,22,3417,6288,2871,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,96,17,5073,6921,1848,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,93,27,4232,7097,2865,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,95,18,4261,7128,2867,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,94,10,4247,7135,2888,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,97,13,5145,7242,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,103,9,5463,7282,1819,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,98,0,5170,7307,2137,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,104,12,5479,7609,2130,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,105,19,5518,7661,2143,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,107,31,5809,7920,2111,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,110,7,5902,8047,2145,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,111,23,5958,8098,2140,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,99,14,5268,8106,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,100,5,5322,8160,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,102,25,5460,8298,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,101,15,5415,8301,2886,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,115,8,6143,8303,2160,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,120,30,6208,8305,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,122,21,6242,8339,2097,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,123,20,6248,8352,2104,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,106,4,5535,8401,2866,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,126,27,7098,8754,1656,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854,0.248712,0.621854
heredity,12648507,108,29,5861,8762,2901,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,109,11,5884,8782,2898,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,112,16,5998,8842,2844,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,113,28,6020,8858,2838,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,114,1,6086,8944,2858,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,127,18,7129,8948,1819,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,117,6,6155,9008,2853,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,118,3,6178,9028,2850,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,116,26,6145,9045,2900,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,119,2,6203,9082,2879,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,121,24,6238,9106,2868,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,124,22,6289,9181,2892,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648507,132,12,7610,9308,1698,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599,0.284645,0.638599
heredity,12648507,129,13,7243,9354,2111,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957,0.557226,0.752957
heredity,12648507,133,19,7662,9498,1836,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698,0.387724,0.684698
heredity,12648507,125,17,6922,9792,2870,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718,0.949244,0.869718
heredity,12648508,15,15,0,1339,1339,0.000000,0.000000,0.000247,0.500123,0.000247,0.500123,0.000247,0.500123
heredity,12648508,21,21,0,1339,1339,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.500000
heredity,12648508,19,19,0,1346,1346,0.000000,0.000000,0.007788,0.503894,0.007788,0.503894,0.007788,0.503894
heredity,12648508,22,22,0,1349,1349,0.000000,0.000000,0.010764,0.505380,0.010764,0.505380,0.010764,0.505380
heredity,12648508,0,0,0,1358,1358,0.000000,0.000000,0.003447,0.501720,0.003447,0.501720,0.003447,0.501720
heredity,12648508,10,10,0,1360,1360,0.000000,0.000000,0.011889,0.505944,0.011889,0.505944,0.011889,0.505944
heredity,12648508,6,6,0,1362,1362,0.000000,0.000000,0.023869,0.511930,0.023869,0.511930,0.023869,0.511930
heredity,12648508,7,7,0,1369,1369,0.000000,0.000000,0.001173,0.500587,0.001173,0.500587,0.001173,0.500587
heredity,12648508,14,14,0,1371,1371,0.000000,0.000000,0.005319,0.502660,0.005319,0.502660,0.005319,0.502660
heredity,12648508,3,3,0,1374,1374,0.000000,0.000000,0.006539,0.503269,0.006539,0.503269,0.006539,0.503269
heredity,12648508,29,29,0,1376,1376,0.000000,0.000000,0.037501,0.518740,0.037501,0.518740,0.037501,0.518740
heredity,12648508,13,13,0,1381,1381,0.000000,0.000000,0.014028,0.507013,0.014028,0.507013,0.014028,0.507013
heredity,12648508,17,17,0,1387,1387,0.000000,0.000000,0.048347,0.524151,0.048347,0.524151,0.048347,0.524151
heredity,12648508,12,12,0,1389,1389,0.000000,0.000000,0.024335,0.512165,0.024335,0.512165,0.024335,0.512165
heredity,12648508,23,23,0,1389,1389,0.000000,0.000000,0.021216,0.510599,0.021216,0.510599,0.021216,0.510599
heredity,12648508,28,28,0,1392,1392,0.000000,0.000000,0.048281,0.523973,0.048281,0.523973,0.048281,0.523973
heredity,12648508,31,31,0,1398,1398,0.000000,0.000000,0.059623,0.529774,0.059623,0.529774,0.059623,0.529774
heredity,12648508,1,1,0,1403,1403,0.000000,0.000000,0.064250,0.532020,0.064250,0.532020,0.064250,0.532020
heredity,12648508,2,2,0,1405,1405,0.000000,0.000000,0.064306,0.532072,0.064306,0.532072,0.064306,0.532072
heredity,12648508,11,11,0,1406,1406,0.000000,0.000000,0.041430,0.520703,0.041430,0.520703,0.041430,0.520703
heredity,12648508,4,4,0,1411,1411,0.000000,0.000000,0.029481,0.514736,0.029481,0.514736,0.029481,0.514736
heredity,12648508,16,16,0,1411,1411,0.000000,0.000000,0.041033,0.520503,0.041033,0.520503,0.041033,0.520503
heredity,12648508,30,30,0,1414,1414,0.000000,0.000000,0.018098,0.509047,0.018098,0.509047,0.018098,0.509047
heredity,12648508,5,5,0,1421,1421,0.000000,0.000000,0.074373,0.537113,0.074373,0.537113,0.074373,0.537113
heredity,12648508,24,24,0,1425,1425,0.000000,0.000000,0.040609,0.520293,0.040609,0.520293,0.040609,0.520293
heredity,12648508,25,25,0,1426,1426,0.000000,0.000000,0.061429,0.530675,0.061429,0.530675,0.061429,0.530675
heredity,12648508,20,20,0,1430,1430,0.000000,0.000000,0.035425,0.517698,0.035425,0.517698,0.035425,0.517698
heredity,12648508,8,8,0,1433,1433,0.000000,0.000000,0.033010,0.516495,0.033010,0.516495,0.033010,0.516495
heredity,12648508,27,27,0,1433,1433,0.000000,0.000000,0.045864,0.522913,0.045864,0.522913,0.045864,0.522913
heredity,12648508,26,26,0,1447,1447,0.000000,0.000000,0.063880,0.531786,0.063880,0.531786,0.063880,0.531786
heredity,12648508,9,9,0,1482,1482,0.000000,0.000000,0.093135,0.546432,0.093135,0.546432,0.093135,0.546432
