condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
random,12648502,50,14,1412,4251,2839,0.869718,0.869718,0.869711,0.006133,0.869718,30
random,12648502,57,17,1434,4305,2871,0.869718,0.869718,0.869710,0.006186,0.869718,24
random,12648502,32,5,1348,4319,2971,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648502,56,30,1431,4324,2893,0.869718,0.869718,0.869710,0.006210,0.869718,24
random,12648502,47,23,1393,4360,2967,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648502,37,28,1367,4367,3000,0.880776,0.880776,0.880784,0.000000,0.880776,32
random,12648502,49,1,1407,4388,2981,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648502,55,25,1429,4403,2974,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648502,60,21,1597,4546,2949,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648502,72,4,3187,4632,1445,0.551264,0.551264,0.551269,0.000000,0.551264,11
random,12648502,69,11,3092,4697,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
random,12648502,65,27,2958,4704,1746,0.663039,0.663039,0.663035,0.003910,0.663039,15
random,12648502,64,0,2948,4888,1940,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648502,67,31,3022,4948,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648502,73,26,3263,5055,1792,0.663039,0.663039,0.663037,0.003695,0.663039,14
random,12648502,66,29,2977,5074,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648502,77,2,3472,5093,1621,0.621854,0.621854,0.621841,0.003634,0.621854,17
random,12648502,71,7,3129,5112,1983,0.713272,0.713272,0.713260,0.002028,0.713272,16
random,12648502,81,12,3554,5175,1621,0.621854,0.621854,0.621841,0.003634,0.621854,12
random,12648502,80,10,3551,5191,1640,0.608897,0.608897,0.608890,0.002460,0.608897,17
random,12648502,78,9,3482,5411,1929,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648502,79,24,3487,5423,1936,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648502,84,19,3661,5634,1973,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648502,68,6,3038,5883,2845,0.869718,0.869718,0.869711,0.006147,0.869718,22
random,12648502,94,25,4404,5895,1491,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648502,88,17,4306,5904,1598,0.608897,0.608897,0.608890,0.002572,0.608897,13
random,12648502,70,3,3113,6012,2899,0.869718,0.869718,0.869709,0.006224,0.869718,23
random,12648502,74,13,3297,6196,2899,0.869718,0.869718,0.869709,0.006224,0.869718,23
random,12648502,95,21,4547,6212,1665,0.621854,0.621854,0.621841,0.003758,0.621854,17
random,12648502,76,22,3393,6270,2877,0.869718,0.869718,0.869710,0.006191,0.869718,22
random,12648502,75,15,3304,6285,2981,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648502,85,8,4128,6286,2158,0.752957,0.752957,0.752939,0.005063,0.752957,23
random,12648502,92,28,4368,6294,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648502,98,27,4705,6304,1599,0.608897,0.608897,0.608890,0.002572,0.608897,13
random,12648502,87,14,4252,6349,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648502,96,4,4633,6401,1768,0.663039,0.663039,0.663036,0.003814,0.663039,14
random,12648502,82,20,3562,6419,2857,0.869718,0.869718,0.869711,0.006157,0.869718,30
random,12648502,83,16,3575,6420,2845,0.869718,0.869718,0.869711,0.006147,0.869718,23
random,12648502,90,30,4325,6422,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648502,89,5,4320,6443,2123,0.752957,0.752957,0.752939,0.005115,0.752957,23
random,12648502,93,1,4389,6520,2131,0.752957,0.752957,0.752939,0.005109,0.752957,18
random,12648502,99,0,4889,6663,1774,0.663039,0.663039,0.663036,0.003782,0.663039,14
random,12648502,104,7,5113,7040,1927,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648502,106,10,5192,7118,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648502,86,18,4197,7160,2963,0.880776,0.880776,0.880783,0.000000,0.880776,31
random,12648502,109,19,5635,7240,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
random,12648502,91,23,4361,7263,2902,0.869718,0.869718,0.869709,0.006234,0.869718,23
random,12648502,107,9,5412,7338,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648502,97,11,4698,7676,2978,0.880776,0.880776,0.880783,0.000000,0.880776,31
random,12648502,100,31,4949,7827,2878,0.869718,0.869718,0.869710,0.006191,0.869718,31
random,12648502,113,3,6013,7832,1819,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648502,110,6,5884,7845,1961,0.713272,0.713272,0.713260,0.002057,0.713272,19
random,12648502,115,21,6213,7886,1673,0.638599,0.638599,0.638605,0.000000,0.638599,14
random,12648502,101,26,5056,7918,2862,0.869718,0.869718,0.869710,0.006171,0.869718,22
random,12648502,102,29,5075,7946,2871,0.869718,0.869718,0.869710,0.006186,0.869718,31
random,12648502,121,14,6350,7958,1608,0.608897,0.608897,0.608890,0.002543,0.608897,17
random,12648502,111,25,5896,7993,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648502,117,15,6286,8032,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648502,116,22,6271,8053,1782,0.663039,0.663039,0.663036,0.003747,0.663039,14
random,12648502,103,2,5094,8078,2984,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648502,125,30,6423,8084,1661,0.615923,0.615923,0.615917,0.001945,0.615923,18
random,12648502,105,12,5176,8138,2962,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648502,124,16,6421,8179,1758,0.663039,0.663039,0.663036,0.003852,0.663039,19
random,12648502,119,28,6295,8221,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648502,120,27,6305,8240,1935,0.713272,0.713272,0.713260,0.002072,0.713272,15
random,12648502,108,24,5424,8262,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648502,126,5,6444,8291,1847,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648502,122,4,6402,8328,1926,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648502,118,8,6287,8448,2161,0.752957,0.752957,0.752939,0.005057,0.752957,18
random,12648502,128,0,6664,8542,1878,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648502,132,19,7241,8849,1608,0.608897,0.608897,0.608890,0.002543,0.608897,17
random,12648502,112,17,5905,8850,2945,0.880776,0.880776,0.880782,0.000000,0.880776,23
random,12648502,129,7,7041,8885,1844,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648502,114,13,6197,9080,2883,0.869718,0.869718,0.869710,0.006200,0.869718,23
random,12648502,130,10,7119,9082,1963,0.713272,0.713272,0.713260,0.002043,0.713272,21
random,12648502,131,18,7161,9258,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648502,123,20,6420,9259,2839,0.869718,0.869718,0.869711,0.006133,0.869718,30
random,12648502,134,9,7339,9296,1957,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648502,135,11,7677,9353,1676,0.621854,0.621854,0.621841,0.003794,0.621854,14
random,12648502,127,1,6521,9374,2853,0.869718,0.869718,0.869711,0.006152,0.869718,23
random,12648502,138,6,7846,9432,1586,0.608897,0.608897,0.608890,0.002601,0.608897,12
random,12648502,139,21,7887,9473,1586,0.608897,0.608897,0.608890,0.002601,0.608897,12
random,12648502,146,2,8079,9714,1635,0.615923,0.615923,0.615918,0.001991,0.615923,13
random,12648502,144,15,8033,9750,1717,0.638599,0.638599,0.638604,0.000646,0.638599,18
random,12648502,149,16,8180,9785,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
random,12648502,137,3,7833,9798,1965,0.713272,0.713272,0.713260,0.002043,0.713272,16
random,12648502,143,25,7994,9815,1821,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648502,150,28,8222,9892,1670,0.638599,0.638599,0.638605,0.000000,0.638599,13
random,12648502,153,5,8292,9962,1670,0.638599,0.638599,0.638605,0.000000,0.638599,14
random,12648503,14,14,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,11
random,12648503,24,24,0,1345,1345,0.503392,0.503392,0.503396,0.000000,0.503392,14
random,12648503,12,12,0,1369,1369,0.501939,0.501939,0.501948,0.000000,0.501939,15
random,12648503,26,26,0,1370,1370,0.513090,0.513090,0.513083,0.003131,0.513090,15
random,12648503,5,5,0,1371,1371,0.508328,0.508328,0.508323,0.001563,0.508328,15
random,12648503,22,22,0,1375,1375,0.501869,0.501869,0.501871,0.000000,0.501869,11
random,12648503,20,20,0,1386,1386,0.510105,0.510105,0.510110,0.000000,0.510105,12
random,12648503,2,2,0,1388,1388,0.514715,0.514715,0.514711,0.002043,0.514715,11
random,12648503,10,10,0,1389,1389,0.525396,0.525396,0.525392,0.001683,0.525396,14
random,12648503,28,28,0,1389,1389,0.502639,0.502639,0.502630,0.003098,0.502639,12
random,12648503,7,7,0,1394,1394,0.527584,0.527584,0.527588,0.000000,0.527584,15
random,12648503,9,9,0,1405,1405,0.507175,0.507175,0.507181,0.000000,0.507175,15
random,12648503,0,0,0,1406,1406,0.525212,0.525212,0.525209,0.002072,0.525212,14
random,12648503,15,15,0,1411,1411,0.513491,0.513491,0.513489,0.001021,0.513491,11
random,12648503,27,27,0,1411,1411,0.522402,0.522402,0.522400,0.002584,0.522402,12
random,12648503,30,30,0,1421,1421,0.521923,0.521923,0.521917,0.002211,0.521923,11
random,12648503,4,4,0,1423,1423,0.527665,0.527665,0.527665,0.001794,0.527665,15
random,12648503,19,19,0,1425,1425,0.518851,0.518851,0.518856,0.000000,0.518851,11
random,12648503,25,25,0,1430,1430,0.530497,0.530497,0.530501,0.000000,0.530497,15
random,12648503,31,31,0,1430,1430,0.528390,0.528391,0.528385,0.002607,0.528390,11
random,12648503,3,3,0,1433,1433,0.528348,0.528349,0.528341,0.002778,0.528348,11
random,12648503,16,16,0,1433,1433,0.525862,0.525862,0.525863,0.000000,0.525862,15
random,12648503,29,29,0,1435,1435,0.525283,0.525283,0.525274,0.002502,0.525282,12
random,12648503,13,13,0,1436,1436,0.518171,0.518170,0.518172,0.000000,0.518170,11
random,12648503,17,17,0,1447,1447,0.547992,0.547992,0.547989,0.001245,0.547992,11
random,12648503,11,11,0,1452,1452,0.525372,0.525372,0.525375,0.000000,0.525372,16
random,12648503,1,1,0,1454,1454,0.542003,0.542004,0.541996,0.002043,0.542004,16
random,12648503,8,8,0,1468,1468,0.545044,0.545044,0.545044,0.000000,0.545044,12
random,12648503,6,6,0,1475,1475,0.539739,0.539739,0.539735,0.002561,0.539739,16
random,12648503,23,23,0,1486,1486,0.555986,0.555986,0.555983,0.000000,0.555986,12
random,12648503,21,21,0,1508,1508,0.554113,0.554113,0.554121,0.000000,0.554113,12
random,12648503,18,18,0,1721,1721,0.655359,0.655359,0.655353,0.003542,0.655359,18
random,12648503,54,29,1436,2881,1445,0.551264,0.551264,0.551269,0.000000,0.551264,11
random,12648503,61,23,1487,2932,1445,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648503,33,24,1346,2951,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648503,34,12,1370,3001,1631,0.615923,0.615923,0.615918,0.002006,0.615923,17
random,12648503,43,9,1406,3052,1646,0.608897,0.608897,0.608890,0.002441,0.608897,18
random,12648503,40,10,1390,3057,1667,0.621854,0.621854,0.621841,0.003774,0.621854,14
random,12648503,42,7,1395,3069,1674,0.638599,0.638599,0.638605,0.000000,0.638599,14
random,12648503,55,13,1437,3084,1647,0.608897,0.608897,0.608890,0.002435,0.608897,17
random,12648503,53,16,1434,3180,1746,0.663039,0.663039,0.663035,0.003910,0.663039,15
random,12648503,39,2,1389,3208,1819,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648503,57,11,1453,3249,1796,0.663039,0.663039,0.663037,0.003690,0.663039,14
random,12648503,49,19,1426,3290,1864,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648503,50,25,1431,3309,1878,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648503,35,26,1371,3316,1945,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648503,52,3,1434,3360,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648503,56,17,1448,3376,1928,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648503,47,30,1422,3396,1974,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648503,58,1,1455,3397,1942,0.713272,0.713272,0.713260,0.002086,0.713272,16
random,12648503,62,21,1509,3482,1973,0.713272,0.713272,0.713260,0.002028,0.713272,21
random,12648503,45,15,1412,3509,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648503,46,27,1412,3533,2121,0.752957,0.752957,0.752939,0.005121,0.752957,23
random,12648503,38,20,1387,3542,2155,0.752957,0.752957,0.752939,0.005057,0.752957,17
random,12648503,60,6,1476,3573,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648503,63,18,1722,3865,2143,0.752957,0.752957,0.752939,0.005080,0.752957,23
random,12648503,41,28,1390,4283,2893,0.869718,0.869718,0.869710,0.006210,0.869718,24
random,12648503,48,4,1424,4286,2862,0.869718,0.869718,0.869710,0.006171,0.869718,22
random,12648503,44,0,1407,4294,2887,0.869718,0.869718,0.869710,0.006205,0.869718,23
random,12648503,32,14,1340,4305,2965,0.880776,0.880776,0.880783,0.000000,0.880776,31
random,12648503,36,5,1372,4309,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648503,37,22,1376,4337,2961,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648503,51,31,1431,4417,2986,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648503,67,12,3002,4447,1445,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648503,59,8,1469,4468,2999,0.880776,0.880776,0.880784,0.000000,0.880776,32
random,12648503,68,9,3053,4639,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648503,73,2,3209,4651,1442,0.545224,0.545224,0.545227,0.000000,0.545224,10
random,12648503,70,7,3070,4707,1637,0.615923,0.615923,0.615917,0.001998,0.615923,17
random,12648503,72,16,3181,4802,1621,0.621854,0.621854,0.621841,0.003634,0.621854,17
random,12648503,78,3,3361,4807,1446,0.545224,0.545224,0.545227,0.000000,0.545224,12
random,12648503,66,24,2952,4808,1856,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648503,76,25,3310,4915,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648503,81,1,3398,4999,1601,0.608897,0.608897,0.608890,0.002561,0.608897,17
random,12648503,77,26,3317,5016,1699,0.638599,0.638599,0.638604,0.000000,0.638599,18
random,12648503,65,23,2933,5030,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648503,75,19,3291,5147,1856,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648503,69,10,3058,5206,2148,0.752957,0.752957,0.752939,0.005074,0.752957,22
random,12648503,84,27,3534,5280,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
random,12648503,85,20,3543,5289,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648503,82,21,3483,5321,1838,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648503,83,15,3510,5359,1849,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648503,80,30,3397,5543,2146,0.752957,0.752957,0.752939,0.005080,0.752957,18
random,12648503,86,6,3574,5733,2159,0.752957,0.752957,0.752939,0.005063,0.752957,23
random,12648503,64,29,2882,5756,2874,0.869718,0.869718,0.869710,0.006191,0.869718,23
random,12648503,91,14,4306,5936,1630,0.608897,0.608897,0.608890,0.002490,0.608897,12
random,12648503,71,13,3085,5946,2861,0.869718,0.869718,0.869711,0.006167,0.869718,30
random,12648503,89,4,4287,5957,1670,0.638599,0.638599,0.638605,0.000000,0.638599,17
random,12648503,87,18,3866,6009,2143,0.752957,0.752957,0.752939,0.005080,0.752957,16
random,12648503,88,28,4284,6030,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648503,74,11,3250,6094,2844,0.869718,0.869718,0.869711,0.006138,0.869718,29
random,12648503,95,12,4448,6172,1724,0.638599,0.638599,0.638603,0.000897,0.638599,17
random,12648503,79,17,3377,6215,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
random,12648503,92,5,4310,6289,1979,0.713272,0.713272,0.713260,0.002013,0.713272,16
random,12648503,90,0,4295,6392,2097,0.752957,0.752957,0.752939,0.005156,0.752957,21
random,12648503,96,8,4469,6428,1959,0.713272,0.713272,0.713260,0.002057,0.713272,21
random,12648503,93,22,4338,6435,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
random,12648503,102,24,4809,6470,1661,0.615923,0.615923,0.615917,0.001945,0.615923,17
random,12648503,99,7,4708,6569,1861,0.684698,0.684698,0.684693,0.002537,0.684698,20
random,12648503,100,16,4803,6609,1806,0.663039,0.663039,0.663037,0.003634,0.663039,14
random,12648503,101,3,4808,6734,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648503,98,2,4652,6749,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648503,106,23,5031,6835,1804,0.663039,0.663039,0.663037,0.003646,0.663039,14
random,12648503,103,25,4916,6842,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648503,107,19,5148,7074,1926,0.713272,0.713272,0.713260,0.002086,0.713272,14
random,12648503,109,27,5281,7100,1819,0.684698,0.684698,0.684693,0.002537,0.684698,19
random,12648503,108,10,5207,7139,1932,0.713272,0.713272,0.713260,0.002072,0.713272,16
random,12648503,110,20,5290,7224,1934,0.713272,0.713272,0.713260,0.002072,0.713272,15
random,12648503,94,31,4418,7274,2856,0.869718,0.869718,0.869711,0.006157,0.869718,30
random,12648503,113,30,5544,7354,1810,0.663039,0.663039,0.663037,0.003617,0.663039,15
random,12648503,114,6,5734,7386,1652,0.615923,0.615923,0.615917,0.001953,0.615923,12
random,12648503,117,13,5947,7433,1486,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648503,116,14,5937,7592,1655,0.615923,0.615923,0.615917,0.001968,0.615923,17
random,12648503,97,9,4640,7599,2959,0.880776,0.880776,0.880783,0.000000,0.880776,24
random,12648503,115,29,5757,7708,1951,0.713272,0.713272,0.713260,0.002072,0.713272,20
random,12648503,119,18,6010,7756,1746,0.663039,0.663039,0.663035,0.003910,0.663039,14
random,12648503,105,26,5017,7855,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
random,12648503,104,1,5000,7862,2862,0.869718,0.869718,0.869710,0.006171,0.869718,31
random,12648503,122,12,6173,7877,1704,0.638599,0.638599,0.638604,0.000000,0.638599,18
random,12648503,118,4,5958,7888,1930,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648503,127,22,6436,8041,1605,0.615923,0.615923,0.615918,0.002050,0.615923,12
random,12648503,123,17,6216,8059,1843,0.684698,0.684698,0.684693,0.002537,0.684698,14
random,12648503,124,5,6290,8216,1926,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648503,126,8,6429,8219,1790,0.663039,0.663039,0.663037,0.003707,0.663039,19
random,12648503,112,15,5360,8251,2891,0.869718,0.869718,0.869710,0.006215,0.869718,23
random,12648503,111,21,5322,8259,2937,0.880776,0.880776,0.880782,0.000000,0.880776,24
random,12648503,131,3,6735,8362,1627,0.608897,0.608897,0.608890,0.002496,0.608897,17
random,12648503,129,7,6570,8412,1842,0.684698,0.684698,0.684693,0.002537,0.684698,15
random,12648503,134,25,6843,8494,1651,0.608897,0.608897,0.608890,0.002423,0.608897,17
random,12648503,125,0,6393,8515,2122,0.752957,0.752957,0.752939,0.005115,0.752957,22
random,12648503,137,10,7140,8585,1445,0.551264,0.551264,0.551269,0.000000,0.551264,12
random,12648503,128,24,6471,8620,2149,0.752957,0.752957,0.752939,0.005074,0.752957,18
random,12648503,133,23,6836,8717,1881,0.684698,0.684698,0.684693,0.002537,0.684698,16
random,12648503,120,28,6031,8869,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
random,12648503,132,2,6750,8911,2161,0.752957,0.752957,0.752939,0.005057,0.752957,18
random,12648503,142,13,7434,8919,1485,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648503,139,31,7275,8938,1663,0.615923,0.615923,0.615917,0.001938,0.615923,14
random,12648503,121,11,6095,9032,2937,0.880776,0.880776,0.880782,0.000000,0.880776,30
random,12648503,135,19,7075,9056,1981,0.713272,0.713272,0.713260,0.002013,0.713272,21
random,12648503,136,27,7101,9202,2101,0.752957,0.752957,0.752939,0.005144,0.752957,16
random,12648503,141,6,7387,9373,1986,0.713272,0.713272,0.713260,0.002013,0.713272,15
random,12648503,146,18,7757,9487,1730,0.638599,0.638599,0.638603,0.001064,0.638599,18
random,12648503,149,12,7878,9492,1614,0.608897,0.608897,0.608890,0.002520,0.608897,17
random,12648503,130,16,6610,9584,2974,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648503,143,14,7593,9724,2131,0.752957,0.752957,0.752939,0.005109,0.752957,23
random,12648503,144,9,7600,9756,2156,0.752957,0.752957,0.752939,0.005057,0.752957,18
random,12648503,148,1,7863,9789,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648503,152,17,8060,9849,1789,0.663039,0.663039,0.663037,0.003719,0.663039,19
random,12648503,160,0,8516,9996,1480,0.551264,0.551264,0.551269,0.000000,0.551264,15
random,12648504,22,22,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,14
random,12648504,28,28,0,1342,1342,0.501637,0.501637,0.501643,0.000000,0.501637,10
random,12648504,30,30,0,1354,1354,0.507954,0.507954,0.507953,0.001292,0.507954,10
random,12648504,31,31,0,1358,1358,0.510037,0.510037,0.510032,0.001337,0.510037,14
random,12648504,29,29,0,1360,1360,0.510909,0.510909,0.510908,0.000000,0.510909,14
random,12648504,3,3,0,1371,1371,0.516503,0.516503,0.516500,0.002021,0.516503,15
random,12648504,5,5,0,1376,1376,0.510453,0.510453,0.510454,0.000000,0.510453,14
random,12648504,14,14,0,1376,1376,0.518875,0.518875,0.518865,0.002635,0.518875,15
random,12648504,25,25,0,1379,1379,0.520588,0.520588,0.520586,0.002624,0.520588,11
random,12648504,7,7,0,1383,1383,0.522151,0.522151,0.522155,0.000000,0.522151,11
random,12648504,27,27,0,1386,1386,0.501993,0.501993,0.501996,0.000000,0.501993,12
random,12648504,13,13,0,1388,1388,0.521491,0.521491,0.521486,0.001786,0.521491,11
random,12648504,8,8,0,1389,1389,0.518366,0.518366,0.518371,0.000000,0.518366,15
random,12648504,10,10,0,1389,1389,0.525330,0.525330,0.525330,0.000000,0.525330,15
random,12648504,19,19,0,1389,1389,0.500002,0.500002,0.500000,0.000345,0.500002,12
random,12648504,6,6,0,1405,1405,0.527762,0.527762,0.527767,0.000000,0.527762,15
random,12648504,24,24,0,1405,1405,0.533040,0.533040,0.533037,0.000000,0.533040,11
random,12648504,15,15,0,1406,1406,0.528122,0.528122,0.528121,0.000000,0.528122,14
random,12648504,17,17,0,1412,1412,0.508633,0.508633,0.508627,0.002050,0.508633,11
random,12648504,26,26,0,1414,1414,0.516814,0.516814,0.516806,0.001983,0.516814,11
random,12648504,11,11,0,1423,1423,0.532541,0.532541,0.532536,0.002361,0.532541,15
random,12648504,20,20,0,1424,1424,0.541973,0.541973,0.541977,0.000000,0.541973,12
random,12648504,12,12,0,1433,1433,0.528238,0.528238,0.528243,0.000000,0.528238,11
random,12648504,18,18,0,1435,1435,0.534115,0.534115,0.534118,0.000000,0.534115,12
random,12648504,4,4,0,1446,1446,0.524027,0.524027,0.524031,0.000000,0.524027,16
random,12648504,21,21,0,1464,1464,0.531237,0.531237,0.531245,0.000000,0.531237,16
random,12648504,9,9,0,1475,1475,0.563391,0.563391,0.563398,0.000000,0.563391,16
random,12648504,1,1,0,1515,1515,0.556139,0.556139,0.556148,0.000000,0.556139,13
random,12648504,2,2,0,1624,1624,0.600414,0.600414,0.600407,0.003266,0.600414,13
random,12648504,23,23,0,1638,1638,0.627623,0.627623,0.627624,0.001953,0.627623,17
random,12648504,16,16,0,1805,1805,0.675350,0.675350,0.675344,0.003491,0.675350,14
random,12648504,0,0,0,2817,2817,0.866516,0.866516,0.866481,0.007843,0.866516,22
random,12648504,34,30,1355,2835,1480,0.551264,0.551264,0.551269,0.000000,0.551264,13
random,12648504,35,31,1359,2945,1586,0.608897,0.608897,0.608890,0.002601,0.608897,16
random,12648504,57,21,1465,2947,1482,0.551264,0.551264,0.551269,0.000000,0.551264,16
random,12648504,49,15,1407,2993,1586,0.608897,0.608897,0.608890,0.002601,0.608897,13
random,12648504,40,25,1380,3005,1625,0.608897,0.608897,0.608890,0.002490,0.608897,13
random,12648504,37,3,1372,3013,1641,0.615923,0.615923,0.615917,0.001983,0.615923,18
random,12648504,51,26,1415,3020,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648504,50,17,1413,3037,1624,0.608897,0.608897,0.608890,0.002490,0.608897,17
random,12648504,36,29,1361,3044,1683,0.621854,0.621854,0.621841,0.003818,0.621854,14
random,12648504,55,18,1436,3050,1614,0.619142,0.619142,0.619141,0.001638,0.619142,13
random,12648504,54,12,1434,3052,1618,0.608897,0.608897,0.608890,0.002508,0.608897,12
random,12648504,45,10,1390,3151,1761,0.663039,0.663039,0.663036,0.003841,0.663039,18
random,12648504,58,9,1476,3188,1712,0.638599,0.638599,0.638604,0.000457,0.638599,14
random,12648504,56,4,1447,3213,1766,0.663039,0.663039,0.663036,0.003825,0.663039,15
random,12648504,32,22,1340,3266,1926,0.713272,0.713272,0.713260,0.002086,0.713272,21
random,12648504,61,23,1639,3267,1628,0.615923,0.615923,0.615918,0.001998,0.615923,13
random,12648504,38,5,1377,3303,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,39,14,1377,3311,1934,0.713272,0.713272,0.713260,0.002072,0.713272,21
random,12648504,44,8,1390,3318,1928,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648504,48,24,1406,3332,1926,0.713272,0.713272,0.713260,0.002086,0.713272,20
random,12648504,52,11,1424,3350,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,53,20,1425,3355,1930,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,33,28,1343,3495,2152,0.752957,0.752957,0.752939,0.005068,0.752957,23
random,12648504,60,2,1625,3722,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
random,12648504,62,16,1806,3732,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
random,12648504,41,7,1384,4267,2883,0.869718,0.869718,0.869710,0.006200,0.869718,24
random,12648504,46,19,1390,4283,2893,0.869718,0.869718,0.869710,0.006210,0.869718,24
random,12648504,43,13,1389,4331,2942,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648504,47,6,1406,4365,2959,0.880776,0.880776,0.880783,0.000000,0.880776,32
random,12648504,42,27,1387,4386,2999,0.880776,0.880776,0.880784,0.000000,0.880776,24
random,12648504,59,1,1516,4456,2940,0.880776,0.880776,0.880782,0.000000,0.880776,31
random,12648504,69,3,3014,4619,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
random,12648504,70,26,3021,4678,1657,0.621854,0.621854,0.621841,0.003739,0.621854,18
random,12648504,64,30,2836,4780,1944,0.713272,0.713272,0.713260,0.002086,0.713272,15
