condition,baseline_type,seed,selection_enabled,juvenile_enabled,snapshot_step,death_count,normalized_step,loo_c_score,g_scene,pairwise_entropy,ji_score,unique_bins
hard_random_nosel,hard_random_log,3870294020,0,1,3060,740,0.255000,0.314640,-9.462560,3.624608,0.111290,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3070,741,0.255833,0.304821,-10.530280,3.887050,0.089904,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3080,743,0.256667,0.289396,-10.890794,3.855545,0.100217,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3090,745,0.257500,0.279164,-9.174575,3.897906,0.101585,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3100,747,0.258333,0.247927,-9.434862,4.027528,0.123105,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3110,749,0.259167,0.264813,-8.923952,4.102039,0.128464,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,3120,752,0.260000,0.236331,-9.543168,4.069542,0.141013,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3130,756,0.260833,0.246470,-7.129238,3.875721,0.157961,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3140,759,0.261667,0.258629,-7.246524,3.921423,0.105937,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3150,761,0.262500,0.310719,-9.844676,3.901082,0.098031,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3160,761,0.263333,0.310719,-9.844676,3.901082,0.098031,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3170,765,0.264167,0.337005,-7.907827,3.897648,0.103498,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3180,768,0.265000,0.382775,-6.449415,3.645834,0.129382,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3190,773,0.265833,0.434453,-8.269310,3.690993,0.118622,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3200,776,0.266667,0.444043,-6.992915,3.563566,0.136585,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3210,778,0.267500,0.451884,-6.463534,3.482060,0.139575,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3220,780,0.268333,0.483623,-7.526406,3.335723,0.164112,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,3230,781,0.269167,0.436501,-8.020780,3.609308,0.136580,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3240,783,0.270000,0.396595,-8.695428,3.785909,0.125307,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3250,785,0.270833,0.344359,-9.371016,3.889865,0.121517,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3260,787,0.271667,0.363903,-9.403434,3.900131,0.109360,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3270,790,0.272500,0.355978,-7.715101,3.908237,0.123765,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3280,793,0.273333,0.400073,-7.225865,3.722911,0.172022,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3290,797,0.274167,0.454935,-7.017744,3.443645,0.203460,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3300,798,0.275000,0.400934,-8.308028,3.684378,0.168503,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3310,802,0.275833,0.403436,-8.839163,3.893516,0.123761,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3320,807,0.276667,0.273770,-10.691888,3.782640,0.144746,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3330,809,0.277500,0.309307,-11.974169,3.816860,0.158896,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3340,810,0.278333,0.317552,-12.506107,3.575134,0.180532,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3350,811,0.279167,0.345648,-12.178325,3.517322,0.188845,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3360,815,0.280000,0.448001,-8.875676,3.284018,0.182997,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3370,816,0.280833,0.407318,-11.949165,3.489631,0.144313,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3380,819,0.281667,0.449409,-11.600778,3.251780,0.141572,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3390,822,0.282500,0.391772,-10.913484,3.577868,0.112313,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3400,826,0.283333,0.436068,-8.731964,3.672053,0.103777,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3410,827,0.284167,0.450924,-8.928871,3.710932,0.100395,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3420,828,0.285000,0.463997,-8.188259,3.650027,0.116372,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3430,833,0.285833,0.431603,-6.381791,3.330592,0.131945,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,3440,835,0.286667,0.424753,-7.568385,3.622070,0.114436,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3450,837,0.287500,0.405672,-8.521067,3.561476,0.109840,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3460,838,0.288333,0.377552,-9.319751,3.651975,0.110413,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3470,840,0.289167,0.368955,-9.248529,3.848369,0.120592,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3480,843,0.290000,0.294356,-8.604753,3.808616,0.090656,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3490,845,0.290833,0.356476,-8.397734,3.736790,0.079585,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3500,849,0.291667,0.351992,-10.548599,3.951278,0.085267,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3510,852,0.292500,0.358743,-10.336647,3.977198,0.099494,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3520,855,0.293333,0.359823,-9.452141,3.780740,0.129727,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3530,855,0.294167,0.373746,-9.543439,3.711585,0.151383,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3540,856,0.295000,0.352698,-9.476152,3.637897,0.155477,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3550,860,0.295833,0.437469,-7.882714,3.492186,0.175216,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3560,862,0.296667,0.430079,-8.619986,3.478511,0.168128,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3570,864,0.297500,0.417420,-9.557714,3.641133,0.140179,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3580,867,0.298333,0.383729,-8.777599,3.691945,0.155960,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3590,872,0.299167,0.437090,-8.663569,3.620584,0.122829,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3600,873,0.300000,0.420002,-8.648553,3.658684,0.113993,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3610,873,0.300833,0.420002,-8.648553,3.658684,0.113993,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3620,875,0.301667,0.358507,-7.867730,3.917105,0.090079,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3630,879,0.302500,0.317765,-8.909773,4.036505,0.089841,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3640,881,0.303333,0.365241,-9.826329,3.917923,0.111531,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3650,883,0.304167,0.362558,-9.168353,3.847657,0.115783,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3660,885,0.305000,0.291672,-8.440898,4.131032,0.101657,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3670,890,0.305833,0.341868,-6.010382,3.792283,0.109090,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3680,890,0.306667,0.346471,-7.804906,3.796009,0.109376,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3690,893,0.307500,0.424425,-8.307589,3.681697,0.109343,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3700,895,0.308333,0.370493,-7.545713,3.840264,0.102122,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3710,900,0.309167,0.475487,-5.886671,3.274757,0.139082,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3720,901,0.310000,0.470245,-8.497776,3.546047,0.114021,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3730,905,0.310833,0.510759,-9.282504,3.273265,0.139141,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3740,908,0.311667,0.505340,-11.778326,3.213748,0.144744,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3750,910,0.312500,0.469721,-12.007480,3.458456,0.115293,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3760,911,0.313333,0.467766,-11.788582,3.536515,0.103859,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3770,914,0.314167,0.371739,-12.731813,3.856027,0.081989,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,3780,918,0.315000,0.387888,-11.883142,3.741212,0.087589,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,3790,920,0.315833,0.352029,-13.823602,3.812649,0.113154,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3800,924,0.316667,0.349635,-12.663404,3.807562,0.110770,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3810,928,0.317500,0.389301,-11.305626,3.653787,0.135589,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3820,930,0.318333,0.370524,-11.523203,3.622405,0.116991,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3830,931,0.319167,0.360759,-10.332515,3.743524,0.098337,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3840,931,0.320000,0.360759,-10.332515,3.743524,0.098337,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3850,937,0.320833,0.376857,-9.701226,3.817113,0.121488,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3860,939,0.321667,0.390033,-11.011833,3.680017,0.157262,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3870,941,0.322500,0.455774,-12.353470,3.410903,0.193397,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,3880,942,0.323333,0.473535,-14.019581,3.483440,0.190068,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3890,947,0.324167,0.387330,-13.756951,3.473734,0.167015,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,3900,950,0.325000,0.361360,-11.871017,3.787587,0.115042,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3910,951,0.325833,0.396632,-11.632732,3.585306,0.122481,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3920,952,0.326667,0.380525,-10.924125,3.594346,0.107007,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3930,953,0.327500,0.377854,-9.723445,3.717881,0.097583,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3940,953,0.328333,0.377854,-9.723445,3.717881,0.097583,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3950,955,0.329167,0.358563,-10.041450,3.819114,0.095624,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3960,957,0.330000,0.359733,-10.177346,3.882673,0.092306,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3970,962,0.330833,0.330814,-9.619655,4.030105,0.096301,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,3980,964,0.331667,0.299009,-9.233008,4.165198,0.099841,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,3990,966,0.332500,0.361322,-9.636708,4.024953,0.093031,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4000,968,0.333333,0.323715,-9.783839,4.077054,0.086883,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,4010,973,0.334167,0.372755,-6.669815,3.658279,0.100663,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4020,977,0.335000,0.405156,-5.357441,3.722775,0.151514,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4030,978,0.335833,0.388167,-6.344278,3.753583,0.142112,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4040,981,0.336667,0.348118,-8.430368,3.898586,0.126438,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4050,983,0.337500,0.323939,-8.794102,3.948205,0.121515,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4060,983,0.338333,0.323939,-8.794102,3.948205,0.121515,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4070,986,0.339167,0.314758,-9.081835,4.148475,0.122929,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4080,989,0.340000,0.337289,-9.459563,4.056780,0.122445,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4090,992,0.340833,0.388717,-7.655788,3.883159,0.172937,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4100,994,0.341667,0.387702,-7.556416,3.759854,0.169436,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4110,997,0.342500,0.345787,-9.055895,3.972128,0.135001,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4120,1000,0.343333,0.327712,-8.674773,3.788260,0.150422,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4130,1002,0.344167,0.309487,-9.347693,3.993704,0.130830,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4140,1003,0.345000,0.284609,-9.743834,4.137073,0.106522,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4150,1006,0.345833,0.366170,-9.213149,4.081991,0.116137,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4160,1008,0.346667,0.330051,-7.504480,3.971480,0.121109,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4170,1013,0.347500,0.432327,-6.272020,3.641462,0.138650,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4180,1014,0.348333,0.425220,-7.935446,3.712459,0.124139,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4190,1017,0.349167,0.355183,-8.720034,4.136696,0.096441,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4200,1019,0.350000,0.341907,-8.500377,4.214733,0.093034,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4210,1021,0.350833,0.298184,-8.276741,4.247135,0.083355,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4220,1021,0.351667,0.298184,-8.276741,4.247135,0.083355,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4230,1024,0.352500,0.383141,-8.438787,3.892789,0.110513,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4240,1029,0.353333,0.399435,-8.265051,3.700464,0.158654,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4250,1030,0.354167,0.412304,-10.831274,3.640947,0.180471,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4260,1031,0.355000,0.413360,-10.797054,3.602022,0.183021,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4270,1035,0.355833,0.384858,-9.918929,3.802774,0.153600,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4280,1039,0.356667,0.379331,-8.832720,3.769177,0.138375,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4290,1040,0.357500,0.348894,-8.073777,3.851573,0.124181,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4300,1041,0.358333,0.366107,-7.595152,3.868882,0.134185,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4310,1044,0.359167,0.470040,-6.199389,3.460670,0.142203,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4320,1046,0.360000,0.432006,-6.602787,3.475160,0.117801,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4330,1047,0.360833,0.442979,-6.549161,3.558551,0.119629,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4340,1050,0.361667,0.491445,-6.568308,3.505540,0.108070,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,4350,1052,0.362500,0.483291,-6.844844,3.423221,0.141515,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4360,1056,0.363333,0.527502,-6.204645,3.097771,0.192018,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4370,1058,0.364167,0.469939,-7.380167,3.344777,0.172248,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4380,1062,0.365000,0.477956,-6.695553,3.450888,0.163591,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4390,1064,0.365833,0.458448,-7.666617,3.589582,0.146030,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4400,1068,0.366667,0.514334,-8.074337,3.194245,0.158827,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4410,1071,0.367500,0.544705,-6.162743,3.108099,0.193250,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4420,1075,0.368333,0.475963,-7.606525,3.410693,0.161711,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4430,1076,0.369167,0.484515,-7.491638,3.373385,0.151819,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4440,1079,0.370000,0.444007,-6.592319,3.639285,0.138639,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4450,1081,0.370833,0.435752,-6.731691,3.525074,0.135359,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4460,1083,0.371667,0.408247,-9.212328,3.802532,0.117891,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4470,1086,0.372500,0.351030,-10.452366,3.940921,0.117940,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4480,1088,0.373333,0.400212,-9.613152,3.677337,0.120206,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4490,1093,0.374167,0.390358,-6.658177,3.907385,0.118338,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4500,1094,0.375000,0.403412,-8.039349,3.937043,0.113226,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4510,1096,0.375833,0.344876,-8.058893,4.044799,0.112000,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4520,1098,0.376667,0.391967,-7.854204,3.903095,0.117863,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4530,1104,0.377500,0.436041,-8.666286,3.866050,0.142499,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4540,1105,0.378333,0.420902,-7.859728,3.870411,0.137290,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4550,1106,0.379167,0.426689,-8.651396,3.867151,0.132128,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4560,1109,0.380000,0.338680,-12.884533,4.135970,0.111720,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4570,1109,0.380833,0.338680,-12.884533,4.135970,0.111720,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4580,1110,0.381667,0.288649,-15.285177,4.280490,0.114830,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4590,1111,0.382500,0.294001,-14.283207,4.257385,0.101967,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4600,1118,0.383333,0.296946,-9.177447,4.123839,0.110290,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4610,1120,0.384167,0.325114,-10.086265,4.036265,0.115736,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4620,1121,0.385000,0.330087,-10.342623,4.031569,0.102322,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4630,1122,0.385833,0.319084,-11.495361,4.045226,0.096740,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4640,1128,0.386667,0.302841,-10.172443,3.885206,0.116227,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4650,1129,0.387500,0.313892,-13.587261,3.767298,0.142473,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4660,1130,0.388333,0.321476,-13.133308,3.648232,0.141709,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4670,1135,0.389167,0.451630,-8.290139,3.257151,0.182438,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4680,1138,0.390000,0.394716,-6.545205,3.417941,0.155276,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,4690,1140,0.390833,0.372606,-7.928243,3.988768,0.118867,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4700,1142,0.391667,0.394256,-6.825400,3.799700,0.150624,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4710,1146,0.392500,0.398136,-4.825777,3.493352,0.215187,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,4720,1146,0.393333,0.452331,-6.099666,3.438666,0.197012,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4730,1147,0.394167,0.463660,-5.263688,3.467627,0.201803,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4740,1151,0.395000,0.421434,-5.809716,3.358158,0.240125,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4750,1152,0.395833,0.389160,-5.434944,3.401478,0.248708,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,4760,1156,0.396667,0.372992,-5.802028,3.582853,0.152690,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4770,1157,0.397500,0.344560,-5.963640,3.684592,0.143719,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4780,1163,0.398333,0.277932,-9.457661,3.943026,0.120592,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4790,1166,0.399167,0.256118,-11.979748,4.054674,0.111535,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4800,1169,0.400000,0.236242,-11.015682,3.967768,0.113090,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4810,1169,0.400833,0.236242,-11.015682,3.967768,0.113090,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4820,1173,0.401667,0.283706,-9.429340,3.906113,0.122361,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4830,1175,0.402500,0.245119,-10.331542,3.901435,0.111823,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4840,1176,0.403333,0.245119,-10.400712,3.901435,0.111823,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4850,1179,0.404167,0.247969,-8.392592,4.048058,0.102112,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,4860,1180,0.405000,0.254658,-8.643985,4.011872,0.098023,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4870,1181,0.405833,0.263611,-8.612383,3.953383,0.089265,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4880,1185,0.406667,0.291083,-9.065023,3.906020,0.115248,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,4890,1190,0.407500,0.319162,-7.791379,4.003528,0.136221,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4900,1192,0.408333,0.354622,-7.232323,3.863126,0.142665,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4910,1193,0.409167,0.304191,-7.607281,3.971551,0.132808,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4920,1198,0.410000,0.397758,-8.056447,3.517772,0.132288,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4930,1199,0.410833,0.419360,-7.528276,3.558979,0.129399,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4940,1200,0.411667,0.417628,-7.152591,3.592818,0.134608,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,4950,1202,0.412500,0.493844,-6.398126,3.263419,0.129764,11.000
hard_random_nosel,hard_random_log,3870294020,0,1,4960,1205,0.413333,0.394116,-5.872319,3.466620,0.121214,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4970,1207,0.414167,0.354675,-6.529796,3.552069,0.115770,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,4980,1211,0.415000,0.313494,-5.438386,3.537798,0.107543,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,4990,1212,0.415833,0.360442,-7.401587,3.606734,0.116075,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5000,1215,0.416667,0.295153,-7.940366,3.899312,0.102951,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5010,1217,0.417500,0.337049,-7.370625,3.985694,0.113449,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5020,1219,0.418333,0.303267,-6.475943,4.054593,0.107301,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5030,1219,0.419167,0.333615,-7.209920,4.061491,0.110600,16.000
hard_random_nosel,hard_random_log,3870294020,0,1,5040,1223,0.420000,0.269158,-9.227580,4.059611,0.095417,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5050,1225,0.420833,0.331473,-8.826397,3.722016,0.128244,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5060,1226,0.421667,0.329278,-9.222919,3.683091,0.135968,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5070,1228,0.422500,0.333568,-11.296638,3.649495,0.143742,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5080,1231,0.423333,0.326056,-11.114301,3.769847,0.133562,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5090,1232,0.424167,0.311182,-12.710759,3.789544,0.132070,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5100,1234,0.425000,0.287721,-10.992929,3.973656,0.131370,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5110,1236,0.425833,0.298718,-11.480369,3.904251,0.129501,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5120,1239,0.426667,0.291148,-8.674521,3.854803,0.113601,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5130,1241,0.427500,0.344200,-10.826725,3.615531,0.157091,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5140,1243,0.428333,0.375677,-9.949394,3.450985,0.197583,12.000
hard_random_nosel,hard_random_log,3870294020,0,1,5150,1247,0.429167,0.353960,-9.236439,3.559572,0.150519,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5160,1248,0.430000,0.364043,-8.839447,3.550125,0.151628,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5170,1250,0.430833,0.344929,-9.573122,3.679740,0.142874,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5180,1251,0.431667,0.326716,-8.381686,3.733236,0.128211,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5190,1255,0.432500,0.316838,-7.674328,3.943987,0.124641,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5200,1258,0.433333,0.334050,-10.550192,3.972278,0.122185,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5210,1260,0.434167,0.373415,-9.630957,3.868866,0.146161,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5220,1263,0.435000,0.428925,-7.610256,3.600226,0.137993,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5230,1266,0.435833,0.373690,-7.152810,3.811470,0.118385,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5240,1266,0.436667,0.398758,-8.216944,3.771284,0.131681,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5250,1267,0.437500,0.424098,-7.861829,3.649652,0.149048,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5260,1272,0.438333,0.391189,-9.869714,3.631443,0.154959,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5270,1275,0.439167,0.401836,-8.890806,3.499539,0.202489,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5280,1277,0.440000,0.422802,-8.764265,3.251321,0.197083,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5290,1278,0.440833,0.405350,-8.431604,3.449828,0.159537,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5300,1284,0.441667,0.330654,-7.249316,3.855891,0.117319,13.000
hard_random_nosel,hard_random_log,3870294020,0,1,5310,1285,0.442500,0.294279,-8.469652,4.058884,0.106538,14.000
hard_random_nosel,hard_random_log,3870294020,0,1,5320,1287,0.443333,0.278819,-8.452367,4.147522,0.100374,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5330,1288,0.444167,0.255142,-8.710824,4.118528,0.096161,15.000
hard_random_nosel,hard_random_log,3870294020,0,1,5340,1291,0.445000,0.236259,-10.202787,4.159801,0.081748,16.000
