step,agent_id,semitones,c_level
40,19,6.426819,0.727408
41,19,6.426819,0.710750
42,19,6.216820,0.709740
43,19,6.216820,0.704830
44,19,6.006821,0.773442
45,19,6.006821,0.783631
46,19,6.096817,0.745614
47,19,6.096817,0.730543
48,19,6.246815,0.750835
49,19,6.246815,0.732144
50,19,6.006821,0.685648
51,19,6.006821,0.734827
52,19,5.976826,0.752925
53,19,5.976826,0.761030
54,19,5.976826,0.758091
55,19,5.976826,0.771093
56,19,5.976826,0.783122
57,19,5.976826,0.752768
58,19,5.946819,0.768196
59,19,5.946819,0.772104
60,19,5.946819,0.776931
61,19,5.946819,0.780831
62,19,5.946819,0.790954
63,19,5.946819,0.795686
64,19,5.946819,0.797009
65,19,5.946819,0.788620
66,19,5.946819,0.788079
67,19,5.946819,0.792806
68,19,5.946819,0.790666
69,19,5.946819,0.784639
70,19,5.946819,0.784639
71,19,5.946819,0.790666
72,19,5.946819,0.790666
73,19,5.946819,0.791763
74,19,5.946819,0.791763
75,19,5.946819,0.790666
76,19,5.946819,0.790666
77,19,5.946819,0.786764
78,19,5.946819,0.786764
79,19,5.946819,0.790666
80,19,5.946819,0.790666
81,19,5.946819,0.791763
82,19,5.946819,0.791763
83,19,5.946819,0.790666
84,19,5.946819,0.790666
85,19,5.946819,0.786764
86,19,5.946819,0.786764
87,19,5.946819,0.790666
88,19,5.946819,0.790666
89,19,5.946819,0.784639
90,19,5.946819,0.784639
91,19,5.946819,0.794117
92,19,5.946819,0.794117
93,19,5.946819,0.784639
94,19,5.946819,0.784639
95,19,5.946819,0.790666
96,19,5.946819,0.790666
97,19,5.946819,0.784639
98,19,5.946819,0.784639
99,19,5.946819,0.791469
0,20,2.376823,0.752744
1,20,2.616817,0.870442
2,20,2.616817,0.870368
3,20,2.796822,0.870235
4,20,2.796822,0.870204
5,20,3.006821,0.870676
6,20,3.006821,0.870745
7,20,3.126823,0.736945
8,20,3.126823,0.739884
9,20,2.886818,0.759433
10,20,2.886818,0.833445
11,20,3.006821,0.864986
12,20,3.006821,0.836741
13,20,3.246815,0.871737
14,20,3.246815,0.843614
15,20,3.096817,0.737499
16,20,3.096817,0.752972
17,20,3.006821,0.733063
18,20,3.006821,0.715010
19,20,2.796822,0.782149
20,20,2.796822,0.753634
21,20,3.036816,0.798879
22,20,3.036816,0.699142
23,20,3.096817,0.663295
24,20,3.096817,0.712914
25,20,3.246815,0.787631
26,20,3.246815,0.806432
27,20,3.366817,0.810353
28,20,3.366817,0.826135
29,20,3.486820,0.862572
30,20,3.486820,0.859410
31,20,3.246815,0.871414
32,20,3.246815,0.871587
33,20,3.006821,0.871512
34,20,3.006821,0.836794
35,20,3.156818,0.726937
36,20,3.156818,0.717171
37,20,3.246815,0.682673
38,20,3.246815,0.644883
39,20,3.036816,0.728707
40,20,3.036816,0.756929
41,20,3.186825,0.671430
42,20,3.186825,0.680763
43,20,2.946819,0.748220
44,20,2.946819,0.779638
45,20,2.706814,0.863545
46,20,2.706814,0.832174
47,20,2.796822,0.771617
48,20,2.796822,0.756346
49,20,2.916813,0.757631
50,20,2.916813,0.691733
51,20,3.006821,0.697015
52,20,3.006821,0.691677
53,20,3.006821,0.686872
54,20,3.006821,0.684100
55,20,2.796822,0.628004
56,20,2.796822,0.637233
57,20,3.006821,0.688927
58,20,3.006821,0.689410
59,20,2.796822,0.644728
60,20,2.796822,0.638335
61,20,3.006821,0.686643
62,20,3.006821,0.691676
63,20,2.796822,0.656218
64,20,2.796822,0.648522
65,20,3.006821,0.698422
66,20,3.006821,0.687023
67,20,2.796822,0.645668
68,20,2.796822,0.646458
69,20,3.006821,0.686730
70,20,3.006821,0.686730
71,20,2.796822,0.646458
72,20,2.796822,0.646458
73,20,3.006821,0.685719
74,20,3.006821,0.685719
75,20,2.796822,0.646458
76,20,2.796822,0.646458
77,20,3.006821,0.687713
78,20,3.006821,0.687713
79,20,2.796822,0.646458
80,20,2.796822,0.646458
81,20,3.006821,0.685719
82,20,3.006821,0.685719
83,20,2.796822,0.646458
84,20,2.796822,0.646458
85,20,3.006821,0.687713
86,20,3.006821,0.687713
87,20,2.796822,0.646458
88,20,2.796822,0.646458
89,20,3.006821,0.686730
90,20,3.006821,0.686730
91,20,2.796822,0.653499
92,20,2.796822,0.653499
93,20,3.006821,0.686730
94,20,3.006821,0.686730
95,20,2.796822,0.646458
96,20,2.796822,0.646458
97,20,3.006821,0.686730
98,20,3.006821,0.686730
99,20,2.796822,0.648801
0,21,-5.843182,0.850983
1,21,-5.843182,0.807191
2,21,-5.693184,0.693848
3,21,-5.693184,0.712271
4,21,-5.543180,0.783410
5,21,-5.543180,0.781236
6,21,-5.333181,0.857278
7,21,-5.333181,0.876993
8,21,-5.453178,0.822926
9,21,-5.453178,0.810668
10,21,-5.573181,0.846772
11,21,-5.573181,0.829356
12,21,-5.633183,0.826065
13,21,-5.633183,0.810634
14,21,-5.513180,0.872592
15,21,-5.513180,0.876268
16,21,-5.273180,0.775988
17,21,-5.273180,0.753136
18,21,-5.273180,0.702382
19,21,-5.273180,0.733526
20,21,-5.243179,0.741170
21,21,-5.243179,0.742983
22,21,-5.273180,0.691588
23,21,-5.273180,0.686619
24,21,-5.123177,0.698723
25,21,-5.123177,0.686417
26,21,-5.063181,0.689016
27,21,-5.063181,0.719792
28,21,-5.273180,0.848791
29,21,-5.273180,0.809024
30,21,-5.153183,0.679724
31,21,-5.153183,0.708126
32,21,-5.033180,0.705929
33,21,-5.033180,0.724261
34,21,-5.273180,0.675708
35,21,-5.273180,0.683527
36,21,-5.153183,0.693023
37,21,-5.153183,0.716360
38,21,-5.063181,0.688825
39,21,-5.063181,0.695499
40,21,-5.273180,0.688168
41,21,-5.273180,0.694062
42,21,-5.273180,0.652211
43,21,-5.273180,0.711697
44,21,-5.363182,0.709584
45,21,-5.363182,0.740965
46,21,-5.243179,0.695469
47,21,-5.243179,0.713731
48,21,-5.453178,0.685770
49,21,-5.453178,0.700138
50,21,-5.363182,0.640543
51,21,-5.363182,0.613544
52,21,-5.513180,0.654902
53,21,-5.513180,0.617151
54,21,-5.663177,0.604610
55,21,-5.663177,0.602990
56,21,-5.513180,0.608988
57,21,-5.513180,0.601979
58,21,-5.363182,0.610219
59,21,-5.363182,0.601373
60,21,-5.513180,0.607286
61,21,-5.513180,0.599445
62,21,-5.363182,0.608549
63,21,-5.363182,0.602753
64,21,-5.123177,0.621098
65,21,-5.123177,0.611947
66,21,-4.883183,0.707355
67,21,-4.883183,0.707431
68,21,-4.853182,0.772855
69,21,-4.853182,0.771879
70,21,-4.853182,0.771879
71,21,-4.853182,0.772855
72,21,-4.853182,0.772855
73,21,-4.853182,0.770788
74,21,-4.853182,0.770788
75,21,-4.853182,0.772855
76,21,-4.853182,0.772855
77,21,-4.853182,0.772775
78,21,-4.853182,0.772775
79,21,-4.853182,0.772855
80,21,-4.853182,0.772855
81,21,-4.853182,0.770788
82,21,-4.853182,0.770788
83,21,-4.853182,0.772855
84,21,-4.853182,0.772855
85,21,-4.853182,0.772775
86,21,-4.853182,0.772775
87,21,-4.853182,0.772855
88,21,-4.853182,0.772855
89,21,-4.853182,0.771879
90,21,-4.853182,0.771879
91,21,-4.853182,0.771307
92,21,-4.853182,0.771307
93,21,-4.853182,0.771879
94,21,-4.853182,0.771879
95,21,-4.853182,0.772855
96,21,-4.853182,0.772855
97,21,-4.853182,0.771879
98,21,-4.853182,0.771879
99,21,-4.853182,0.772478
0,22,7.776821,0.839325
1,22,8.016827,0.712137
2,22,8.016827,0.713122
3,22,8.226826,0.704038
4,22,8.226826,0.720485
5,22,8.376812,0.735766
6,22,8.376812,0.735632
7,22,8.466820,0.830337
8,22,8.466820,0.822123
9,22,8.676819,0.787940
10,22,8.676819,0.842307
11,22,8.796822,0.848682
12,22,8.796822,0.835882
13,22,8.736820,0.740257
14,22,8.736820,0.743177
15,22,8.706814,0.739305
16,22,8.706814,0.735656
17,22,8.676819,0.731845
18,22,8.676819,0.726020
19,22,8.646824,0.732535
20,22,8.646824,0.752105
21,22,8.406818,0.867003
22,22,8.406818,0.791891
23,22,8.466820,0.710161
24,22,8.466820,0.706831
25,22,8.676819,0.678879
26,22,8.676819,0.675451
27,22,8.526821,0.692407
28,22,8.526821,0.697712
29,22,8.586811,0.649894
30,22,8.586811,0.716251
31,22,8.736820,0.701813
32,22,8.736820,0.699292
33,22,8.526821,0.738495
34,22,8.526821,0.695713
35,22,8.286816,0.671337
36,22,8.286816,0.670311
37,22,8.406818,0.712700
38,22,8.406818,0.687135
39,22,8.496815,0.676570
40,22,8.496815,0.710388
41,22,8.316822,0.699162
42,22,8.316822,0.687445
43,22,8.376812,0.691118
44,22,8.376812,0.728809
45,22,8.196819,0.833998
46,22,8.196819,0.797256
47,22,8.316822,0.725836
48,22,8.316822,0.729191
49,22,8.436825,0.736898
50,22,8.436825,0.681021
51,22,8.406818,0.587854
52,22,8.406818,0.577847
53,22,8.646824,0.625384
54,22,8.646824,0.628783
55,22,8.676819,0.656058
56,22,8.676819,0.650926
57,22,8.676819,0.641195
58,22,8.676819,0.642244
59,22,8.706814,0.635871
60,22,8.706814,0.631322
61,22,8.676819,0.626696
62,22,8.676819,0.630802
63,22,8.676819,0.633240
64,22,8.676819,0.626336
65,22,8.706814,0.625559
66,22,8.706814,0.625874
67,22,8.706814,0.626974
68,22,8.706814,0.624821
69,22,8.706814,0.622864
70,22,8.706814,0.622864
71,22,8.706814,0.624821
72,22,8.706814,0.624821
73,22,8.616817,0.610247
74,22,8.616817,0.610247
75,22,8.706814,0.624821
76,22,8.706814,0.624821
77,22,8.676819,0.620018
78,22,8.676819,0.620018
79,22,8.706814,0.624821
80,22,8.706814,0.624821
81,22,8.616817,0.610247
82,22,8.616817,0.610247
83,22,8.706814,0.624821
84,22,8.706814,0.624821
85,22,8.676819,0.620018
86,22,8.676819,0.620018
87,22,8.706814,0.624821
88,22,8.706814,0.624821
89,22,8.706814,0.622864
90,22,8.706814,0.622864
91,22,8.646824,0.616954
92,22,8.646824,0.616954
93,22,8.706814,0.622864
94,22,8.706814,0.622864
95,22,8.706814,0.624821
96,22,8.706814,0.624821
97,22,8.706814,0.622864
98,22,8.706814,0.622864
99,22,8.676819,0.622391
0,23,2.196819,0.684328
1,23,2.196819,0.666774
2,23,2.226820,0.654846
3,23,2.226820,0.646308
4,23,2.226820,0.647375
5,23,2.226820,0.684566
6,23,2.256821,0.656828
7,23,2.256821,0.701553
8,23,2.226820,0.755993
9,23,2.226820,0.739805
10,23,2.406818,0.870689
11,23,2.406818,0.869845
12,23,2.226820,0.813108
13,23,2.226820,0.725152
14,23,2.376823,0.758000
15,23,2.376823,0.732379
16,23,2.406818,0.794801
17,23,2.406818,0.775231
18,23,2.196819,0.810543
19,23,2.196819,0.801219
20,23,2.436819,0.742915
21,23,2.436819,0.717749
22,23,2.406818,0.646508
23,23,2.406818,0.671333
24,23,2.436819,0.698973
25,23,2.436819,0.648119
26,23,2.616817,0.709361
27,23,2.616817,0.719065
28,23,2.586823,0.733049
29,23,2.586823,0.696947
30,23,2.736820,0.721718
31,23,2.736820,0.697753
32,23,2.496820,0.724103
33,23,2.496820,0.740619
34,23,2.586823,0.710031
35,23,2.586823,0.702736
36,23,2.376823,0.631315
37,23,2.376823,0.635200
38,23,2.406818,0.636827
39,23,2.406818,0.654393
40,23,2.256821,0.659928
41,23,2.256821,0.648969
42,23,2.286816,0.658597
43,23,2.286816,0.684533
44,23,2.166819,0.737802
45,23,2.166819,0.750347
46,23,2.256821,0.738343
47,23,2.256821,0.730597
48,23,2.406818,0.760797
49,23,2.406818,0.741870
50,23,2.166819,0.742998
51,23,2.166819,0.807957
52,23,2.166819,0.795164
53,23,2.166819,0.790886
54,23,2.166819,0.789510
55,23,2.166819,0.786182
56,23,2.166819,0.784980
57,23,2.166819,0.777936
58,23,2.166819,0.766311
59,23,2.166819,0.766064
60,23,2.166819,0.773835
61,23,2.166819,0.768683
62,23,2.166819,0.765080
63,23,2.166819,0.766512
64,23,2.166819,0.767856
65,23,2.166819,0.762017
66,23,2.166819,0.779047
67,23,2.166819,0.780469
68,23,2.166819,0.790097
69,23,2.166819,0.787336
70,23,2.166819,0.787336
71,23,2.166819,0.790097
72,23,2.166819,0.790097
73,23,2.166819,0.787207
74,23,2.166819,0.787207
75,23,2.166819,0.790097
76,23,2.166819,0.790097
77,23,2.166819,0.790036
78,23,2.166819,0.790036
79,23,2.166819,0.790097
80,23,2.166819,0.790097
81,23,2.166819,0.787207
82,23,2.166819,0.787207
83,23,2.166819,0.790097
84,23,2.166819,0.790097
85,23,2.166819,0.790036
86,23,2.166819,0.790036
87,23,2.166819,0.790097
88,23,2.166819,0.790097
89,23,2.166819,0.787336
90,23,2.166819,0.787336
91,23,2.166819,0.790937
92,23,2.166819,0.790937
93,23,2.166819,0.787336
94,23,2.166819,0.787336
95,23,2.166819,0.790097
96,23,2.166819,0.790097
97,23,2.166819,0.787336
98,23,2.166819,0.787336
99,23,2.166819,0.791434
