env_partials,env_partial_decay,mirror_weight,seed,harmonic_tilt
9,0.600000,0.300,12648449,0.036417
9,0.600000,0.300,12648450,0.032477
9,0.600000,0.300,12648451,0.032646
9,0.600000,0.300,12648452,0.038192
9,0.600000,0.300,12648453,0.028538
9,0.600000,0.300,12648454,0.038478
9,0.600000,0.300,12648455,0.026283
9,0.600000,0.300,12648456,0.034283
9,0.600000,0.300,12648457,0.027884
9,0.600000,0.300,12648458,0.025355
9,0.600000,0.300,12648459,0.032660
9,0.600000,0.400,12648440,0.027713
9,0.600000,0.400,12648441,0.029945
9,0.600000,0.400,12648442,0.035874
9,0.600000,0.400,12648443,0.027533
9,0.600000,0.400,12648444,0.031556
9,0.600000,0.400,12648445,0.033314
9,0.600000,0.400,12648446,0.030910
9,0.600000,0.400,12648447,0.033493
9,0.600000,0.400,12648448,0.037791
9,0.600000,0.400,12648449,0.035047
9,0.600000,0.400,12648450,0.035304
9,0.600000,0.400,12648451,0.032646
9,0.600000,0.400,12648452,0.037330
9,0.600000,0.400,12648453,0.031471
9,0.600000,0.400,12648454,0.033542
9,0.600000,0.400,12648455,0.027545
9,0.600000,0.400,12648456,0.034171
9,0.600000,0.400,12648457,0.026170
9,0.600000,0.400,12648458,0.027046
9,0.600000,0.400,12648459,0.031111
9,0.600000,0.500,12648440,0.027640
9,0.600000,0.500,12648441,0.036686
9,0.600000,0.500,12648442,0.034992
9,0.600000,0.500,12648443,0.032815
9,0.600000,0.500,12648444,0.033529
9,0.600000,0.500,12648445,0.029842
9,0.600000,0.500,12648446,0.030216
9,0.600000,0.500,12648447,0.035314
9,0.600000,0.500,12648448,0.038320
9,0.600000,0.500,12648449,0.036997
9,0.600000,0.500,12648450,0.031610
9,0.600000,0.500,12648451,0.032179
9,0.600000,0.500,12648452,0.035223
9,0.600000,0.500,12648453,0.030425
9,0.600000,0.500,12648454,0.032114
9,0.600000,0.500,12648455,0.031189
9,0.600000,0.500,12648456,0.035182
9,0.600000,0.500,12648457,0.027975
9,0.600000,0.500,12648458,0.026698
9,0.600000,0.500,12648459,0.032549
9,0.600000,0.600,12648440,0.027621
9,0.600000,0.600,12648441,0.034292
9,0.600000,0.600,12648442,0.035296
9,0.600000,0.600,12648443,0.026793
9,0.600000,0.600,12648444,0.034609
9,0.600000,0.600,12648445,0.031216
9,0.600000,0.600,12648446,0.028110
9,0.600000,0.600,12648447,0.033580
9,0.600000,0.600,12648448,0.033840
9,0.600000,0.600,12648449,0.035521
9,0.600000,0.600,12648450,0.028826
9,0.600000,0.600,12648451,0.035462
9,0.600000,0.600,12648452,0.039638
9,0.600000,0.600,12648453,0.026136
9,0.600000,0.600,12648454,0.031682
9,0.600000,0.600,12648455,0.028576
9,0.600000,0.600,12648456,0.035182
9,0.600000,0.600,12648457,0.030996
9,0.600000,0.600,12648458,0.029353
9,0.600000,0.600,12648459,0.031999
9,0.600000,0.700,12648440,0.027352
9,0.600000,0.700,12648441,0.033675
9,0.600000,0.700,12648442,0.034980
9,0.600000,0.700,12648443,0.031055
9,0.600000,0.700,12648444,0.034933
9,0.600000,0.700,12648445,0.030731
9,0.600000,0.700,12648446,0.033361
9,0.600000,0.700,12648447,0.033251
9,0.600000,0.700,12648448,0.035012
9,0.600000,0.700,12648449,0.034243
9,0.600000,0.700,12648450,0.033368
9,0.600000,0.700,12648451,0.031218
9,0.600000,0.700,12648452,0.039638
9,0.600000,0.700,12648453,0.031646
9,0.600000,0.700,12648454,0.030804
9,0.600000,0.700,12648455,0.030473
9,0.600000,0.700,12648456,0.036817
9,0.600000,0.700,12648457,0.031830
9,0.600000,0.700,12648458,0.030765
9,0.600000,0.700,12648459,0.031856
9,0.600000,0.800,12648440,0.027640
9,0.600000,0.800,12648441,0.027948
9,0.600000,0.800,12648442,0.032794
9,0.600000,0.800,12648443,0.029447
9,0.600000,0.800,12648444,0.033129
9,0.600000,0.800,12648445,0.028697
9,0.600000,0.800,12648446,0.024743
9,0.600000,0.800,12648447,0.027547
9,0.600000,0.800,12648448,0.034649
9,0.600000,0.800,12648449,0.034252
9,0.600000,0.800,12648450,0.026213
9,0.600000,0.800,12648451,0.030515
9,0.600000,0.800,12648452,0.038152
9,0.600000,0.800,12648453,0.030030
9,0.600000,0.800,12648454,0.031962
9,0.600000,0.800,12648455,0.026797
9,0.600000,0.800,12648456,0.035050
9,0.600000,0.800,12648457,0.030541
9,0.600000,0.800,12648458,0.030253
9,0.600000,0.800,12648459,0.029788
9,0.600000,0.900,12648440,0.027640
9,0.600000,0.900,12648441,0.028636
9,0.600000,0.900,12648442,0.033373
9,0.600000,0.900,12648443,0.029447
9,0.600000,0.900,12648444,0.027524
9,0.600000,0.900,12648445,0.026076
9,0.600000,0.900,12648446,0.023706
9,0.600000,0.900,12648447,0.031124
9,0.600000,0.900,12648448,0.034295
9,0.600000,0.900,12648449,0.031778
9,0.600000,0.900,12648450,0.023457
9,0.600000,0.900,12648451,0.026960
9,0.600000,0.900,12648452,0.035513
9,0.600000,0.900,12648453,0.031003
9,0.600000,0.900,12648454,0.034605
9,0.600000,0.900,12648455,0.026720
9,0.600000,0.900,12648456,0.035906
9,0.600000,0.900,12648457,0.032098
9,0.600000,0.900,12648458,0.026297
9,0.600000,0.900,12648459,0.033193
9,0.600000,1.000,12648440,0.030210
9,0.600000,1.000,12648441,0.032323
9,0.600000,1.000,12648442,0.033373
9,0.600000,1.000,12648443,0.027279
9,0.600000,1.000,12648444,0.032285
9,0.600000,1.000,12648445,0.022778
9,0.600000,1.000,12648446,0.033322
9,0.600000,1.000,12648447,0.032249
9,0.600000,1.000,12648448,0.033617
9,0.600000,1.000,12648449,0.033155
9,0.600000,1.000,12648450,0.023457
9,0.600000,1.000,12648451,0.027045
9,0.600000,1.000,12648452,0.032511
9,0.600000,1.000,12648453,0.036205
9,0.600000,1.000,12648454,0.031083
9,0.600000,1.000,12648455,0.028371
9,0.600000,1.000,12648456,0.037521
9,0.600000,1.000,12648457,0.030407
9,0.600000,1.000,12648458,0.027537
9,0.600000,1.000,12648459,0.033613
9,1.000000,0.000,12648440,0.034048
9,1.000000,0.000,12648441,0.039707
9,1.000000,0.000,12648442,0.038628
9,1.000000,0.000,12648443,0.038377
9,1.000000,0.000,12648444,0.034426
9,1.000000,0.000,12648445,0.038398
9,1.000000,0.000,12648446,0.031797
9,1.000000,0.000,12648447,0.030769
9,1.000000,0.000,12648448,0.041533
9,1.000000,0.000,12648449,0.041350
9,1.000000,0.000,12648450,0.032938
9,1.000000,0.000,12648451,0.036523
9,1.000000,0.000,12648452,0.044503
9,1.000000,0.000,12648453,0.034647
9,1.000000,0.000,12648454,0.043840
9,1.000000,0.000,12648455,0.037190
9,1.000000,0.000,12648456,0.042050
9,1.000000,0.000,12648457,0.044704
9,1.000000,0.000,12648458,0.032484
9,1.000000,0.000,12648459,0.036248
9,1.000000,0.100,12648440,0.033055
9,1.000000,0.100,12648441,0.040280
9,1.000000,0.100,12648442,0.035691
9,1.000000,0.100,12648443,0.035212
9,1.000000,0.100,12648444,0.034494
9,1.000000,0.100,12648445,0.036661
9,1.000000,0.100,12648446,0.034812
9,1.000000,0.100,12648447,0.034138
9,1.000000,0.100,12648448,0.042058
9,1.000000,0.100,12648449,0.040134
9,1.000000,0.100,12648450,0.038033
9,1.000000,0.100,12648451,0.035280
9,1.000000,0.100,12648452,0.042777
9,1.000000,0.100,12648453,0.036983
9,1.000000,0.100,12648454,0.040235
9,1.000000,0.100,12648455,0.039425
9,1.000000,0.100,12648456,0.037952
9,1.000000,0.100,12648457,0.041708
9,1.000000,0.100,12648458,0.032064
9,1.000000,0.100,12648459,0.032683
9,1.000000,0.200,12648440,0.027043
9,1.000000,0.200,12648441,0.034245
9,1.000000,0.200,12648442,0.034435
9,1.000000,0.200,12648443,0.034020
9,1.000000,0.200,12648444,0.033423
9,1.000000,0.200,12648445,0.040938
9,1.000000,0.200,12648446,0.038042
9,1.000000,0.200,12648447,0.038102
9,1.000000,0.200,12648448,0.043136
9,1.000000,0.200,12648449,0.040678
9,1.000000,0.200,12648450,0.035321
9,1.000000,0.200,12648451,0.033032
9,1.000000,0.200,12648452,0.042118
9,1.000000,0.200,12648453,0.032792
9,1.000000,0.200,12648454,0.041233
9,1.000000,0.200,12648455,0.029970
9,1.000000,0.200,12648456,0.036634
9,1.000000,0.200,12648457,0.035935
9,1.000000,0.200,12648458,0.029746
9,1.000000,0.200,12648459,0.037246
9,1.000000,0.300,12648440,0.030906
9,1.000000,0.300,12648441,0.038205
9,1.000000,0.300,12648442,0.038710
9,1.000000,0.300,12648443,0.029108
9,1.000000,0.300,12648444,0.033923
9,1.000000,0.300,12648445,0.036452
9,1.000000,0.300,12648446,0.035862
9,1.000000,0.300,12648447,0.039682
9,1.000000,0.300,12648448,0.041852
9,1.000000,0.300,12648449,0.039602
9,1.000000,0.300,12648450,0.036273
9,1.000000,0.300,12648451,0.035840
9,1.000000,0.300,12648452,0.041850
9,1.000000,0.300,12648453,0.031381
9,1.000000,0.300,12648454,0.042038
9,1.000000,0.300,12648455,0.029401
9,1.000000,0.300,12648456,0.037083
9,1.000000,0.300,12648457,0.030337
9,1.000000,0.300,12648458,0.027580
9,1.000000,0.300,12648459,0.035338
9,1.000000,0.400,12648440,0.029678
9,1.000000,0.400,12648441,0.032393
9,1.000000,0.400,12648442,0.038245
9,1.000000,0.400,12648443,0.030832
9,1.000000,0.400,12648444,0.034221
9,1.000000,0.400,12648445,0.035705
9,1.000000,0.400,12648446,0.034061
9,1.000000,0.400,12648447,0.036427
9,1.000000,0.400,12648448,0.041253
9,1.000000,0.400,12648449,0.038245
9,1.000000,0.400,12648450,0.039443
9,1.000000,0.400,12648451,0.035840
9,1.000000,0.400,12648452,0.040886
9,1.000000,0.400,12648453,0.034580
9,1.000000,0.400,12648454,0.036409
9,1.000000,0.400,12648455,0.030932
9,1.000000,0.400,12648456,0.036694
9,1.000000,0.400,12648457,0.028448
9,1.000000,0.400,12648458,0.029234
9,1.000000,0.400,12648459,0.033822
9,1.000000,0.500,12648440,0.029581
9,1.000000,0.500,12648441,0.040479
9,1.000000,0.500,12648442,0.037239
9,1.000000,0.500,12648443,0.035985
9,1.000000,0.500,12648444,0.036175
9,1.000000,0.500,12648445,0.032621
9,1.000000,0.500,12648446,0.033518
9,1.000000,0.500,12648447,0.038548
9,1.000000,0.500,12648448,0.042101
9,1.000000,0.500,12648449,0.040483
9,1.000000,0.500,12648450,0.034750
9,1.000000,0.500,12648451,0.034635
9,1.000000,0.500,12648452,0.039031
9,1.000000,0.500,12648453,0.033594
9,1.000000,0.500,12648454,0.035079
9,1.000000,0.500,12648455,0.034804
9,1.000000,0.500,12648456,0.038516
9,1.000000,0.500,12648457,0.030479
9,1.000000,0.500,12648458,0.028804
9,1.000000,0.500,12648459,0.035242
9,1.000000,0.600,12648440,0.030329
9,1.000000,0.600,12648441,0.037661
9,1.000000,0.600,12648442,0.037862
9,1.000000,0.600,12648443,0.030081
9,1.000000,0.600,12648444,0.037582
9,1.000000,0.600,12648445,0.033906
9,1.000000,0.600,12648446,0.030625
9,1.000000,0.600,12648447,0.036704
9,1.000000,0.600,12648448,0.036938
9,1.000000,0.600,12648449,0.038578
9,1.000000,0.600,12648450,0.031879
9,1.000000,0.600,12648451,0.038458
9,1.000000,0.600,12648452,0.044099
9,1.000000,0.600,12648453,0.029203
9,1.000000,0.600,12648454,0.034460
9,1.000000,0.600,12648455,0.032069
9,1.000000,0.600,12648456,0.038516
9,1.000000,0.600,12648457,0.034416
9,1.000000,0.600,12648458,0.031884
9,1.000000,0.600,12648459,0.034267
9,1.000000,0.700,12648440,0.029989
9,1.000000,0.700,12648441,0.036878
9,1.000000,0.700,12648442,0.037364
9,1.000000,0.700,12648443,0.034270
9,1.000000,0.700,12648444,0.037916
9,1.000000,0.700,12648445,0.033425
9,1.000000,0.700,12648446,0.036073
9,1.000000,0.700,12648447,0.037099
9,1.000000,0.700,12648448,0.038245
9,1.000000,0.700,12648449,0.037107
9,1.000000,0.700,12648450,0.036606
9,1.000000,0.700,12648451,0.033863
9,1.000000,0.700,12648452,0.044099
9,1.000000,0.700,12648453,0.034531
9,1.000000,0.700,12648454,0.034007
9,1.000000,0.700,12648455,0.033738
9,1.000000,0.700,12648456,0.040006
9,1.000000,0.700,12648457,0.035092
9,1.000000,0.700,12648458,0.033808
9,1.000000,0.700,12648459,0.034398
9,1.000000,0.800,12648440,0.030074
9,1.000000,0.800,12648441,0.031424
9,1.000000,0.800,12648442,0.035292
9,1.000000,0.800,12648443,0.033047
9,1.000000,0.800,12648444,0.035830
9,1.000000,0.800,12648445,0.031806
9,1.000000,0.800,12648446,0.027380
9,1.000000,0.800,12648447,0.030292
9,1.000000,0.800,12648448,0.038201
9,1.000000,0.800,12648449,0.037100
9,1.000000,0.800,12648450,0.028721
9,1.000000,0.800,12648451,0.032771
9,1.000000,0.800,12648452,0.042336
9,1.000000,0.800,12648453,0.032948
9,1.000000,0.800,12648454,0.034851
9,1.000000,0.800,12648455,0.029654
9,1.000000,0.800,12648456,0.037854
9,1.000000,0.800,12648457,0.033418
9,1.000000,0.800,12648458,0.033376
9,1.000000,0.800,12648459,0.031963
9,1.000000,0.900,12648440,0.030074
9,1.000000,0.900,12648441,0.032153
9,1.000000,0.900,12648442,0.035824
9,1.000000,0.900,12648443,0.033047
9,1.000000,0.900,12648444,0.030497
9,1.000000,0.900,12648445,0.029072
9,1.000000,0.900,12648446,0.026390
9,1.000000,0.900,12648447,0.034530
9,1.000000,0.900,12648448,0.037720
9,1.000000,0.900,12648449,0.034329
9,1.000000,0.900,12648450,0.025259
9,1.000000,0.900,12648451,0.029126
9,1.000000,0.900,12648452,0.040022
9,1.000000,0.900,12648453,0.034700
9,1.000000,0.900,12648454,0.037463
9,1.000000,0.900,12648455,0.029476
9,1.000000,0.900,12648456,0.038740
9,1.000000,0.900,12648457,0.035017
9,1.000000,0.900,12648458,0.028967
9,1.000000,0.900,12648459,0.035659
9,1.000000,1.000,12648440,0.033086
9,1.000000,1.000,12648441,0.035911
9,1.000000,1.000,12648442,0.035824
9,1.000000,1.000,12648443,0.030424
9,1.000000,1.000,12648444,0.035835
9,1.000000,1.000,12648445,0.025199
9,1.000000,1.000,12648446,0.035496
9,1.000000,1.000,12648447,0.035576
9,1.000000,1.000,12648448,0.037060
9,1.000000,1.000,12648449,0.035826
9,1.000000,1.000,12648450,0.025259
9,1.000000,1.000,12648451,0.029252
9,1.000000,1.000,12648452,0.036775
9,1.000000,1.000,12648453,0.040683
9,1.000000,1.000,12648454,0.034128
9,1.000000,1.000,12648455,0.031267
9,1.000000,1.000,12648456,0.040803
9,1.000000,1.000,12648457,0.033107
9,1.000000,1.000,12648458,0.030711
9,1.000000,1.000,12648459,0.036160
9,1.400000,0.000,12648440,0.035615
9,1.400000,0.000,12648441,0.041179
9,1.400000,0.000,12648442,0.040036
9,1.400000,0.000,12648443,0.039928
9,1.400000,0.000,12648444,0.035702
9,1.400000,0.000,12648445,0.039787
9,1.400000,0.000,12648446,0.032647
9,1.400000,0.000,12648447,0.031820
9,1.400000,0.000,12648448,0.043432
9,1.400000,0.000,12648449,0.043007
9,1.400000,0.000,12648450,0.034297
9,1.400000,0.000,12648451,0.038194
9,1.400000,0.000,12648452,0.046663
9,1.400000,0.000,12648453,0.035743
9,1.400000,0.000,12648454,0.045474
9,1.400000,0.000,12648455,0.038586
9,1.400000,0.000,12648456,0.043511
9,1.400000,0.000,12648457,0.047823
9,1.400000,0.000,12648458,0.033204
9,1.400000,0.000,12648459,0.037149
9,1.400000,0.100,12648440,0.034063
9,1.400000,0.100,12648441,0.042419
9,1.400000,0.100,12648442,0.037308
9,1.400000,0.100,12648443,0.036468
9,1.400000,0.100,12648444,0.035484
9,1.400000,0.100,12648445,0.037852
9,1.400000,0.100,12648446,0.036325
9,1.400000,0.100,12648447,0.035334
9,1.400000,0.100,12648448,0.043796
9,1.400000,0.100,12648449,0.041739
9,1.400000,0.100,12648450,0.039359
9,1.400000,0.100,12648451,0.036110
9,1.400000,0.100,12648452,0.044626
9,1.400000,0.100,12648453,0.038684
9,1.400000,0.100,12648454,0.041630
9,1.400000,0.100,12648455,0.041087
9,1.400000,0.100,12648456,0.039257
9,1.400000,0.100,12648457,0.044438
9,1.400000,0.100,12648458,0.032807
9,1.400000,0.100,12648459,0.033214
9,1.400000,0.200,12648440,0.027672
9,1.400000,0.200,12648441,0.035401
9,1.400000,0.200,12648442,0.035737
9,1.400000,0.200,12648443,0.035777
9,1.400000,0.200,12648444,0.034447
9,1.400000,0.200,12648445,0.042317
9,1.400000,0.200,12648446,0.039659
9,1.400000,0.200,12648447,0.039395
9,1.400000,0.200,12648448,0.045358
9,1.400000,0.200,12648449,0.042264
9,1.400000,0.200,12648450,0.036493
9,1.400000,0.200,12648451,0.033915
9,1.400000,0.200,12648452,0.044195
9,1.400000,0.200,12648453,0.033514
9,1.400000,0.200,12648454,0.042622
9,1.400000,0.200,12648455,0.031040
9,1.400000,0.200,12648456,0.037992
9,1.400000,0.200,12648457,0.037407
9,1.400000,0.200,12648458,0.030107
9,1.400000,0.200,12648459,0.038113
9,1.400000,0.300,12648440,0.031553
9,1.400000,0.300,12648441,0.040008
9,1.400000,0.300,12648442,0.040180
9,1.400000,0.300,12648443,0.030657
9,1.400000,0.300,12648444,0.034806
9,1.400000,0.300,12648445,0.037798
9,1.400000,0.300,12648446,0.037303
9,1.400000,0.300,12648447,0.040959
9,1.400000,0.300,12648448,0.044009
9,1.400000,0.300,12648449,0.041116
9,1.400000,0.300,12648450,0.037863
9,1.400000,0.300,12648451,0.037229
9,1.400000,0.300,12648452,0.043651
9,1.400000,0.300,12648453,0.031911
9,1.400000,0.300,12648454,0.043794
9,1.400000,0.300,12648455,0.030340
9,1.400000,0.300,12648456,0.038073
9,1.400000,0.300,12648457,0.030915
9,1.400000,0.300,12648458,0.027886
9,1.400000,0.300,12648459,0.036337
9,1.400000,0.400,12648440,0.030172
9,1.400000,0.400,12648441,0.032820
9,1.400000,0.400,12648442,0.039655
9,1.400000,0.400,12648443,0.032049
9,1.400000,0.400,12648444,0.035013
9,1.400000,0.400,12648445,0.036421
9,1.400000,0.400,12648446,0.035350
9,1.400000,0.400,12648447,0.037613
9,1.400000,0.400,12648448,0.043106
9,1.400000,0.400,12648449,0.039759
9,1.400000,0.400,12648450,0.041427
9,1.400000,0.400,12648451,0.037229
9,1.400000,0.400,12648452,0.042530
9,1.400000,0.400,12648453,0.035305
9,1.400000,0.400,12648454,0.037419
9,1.400000,0.400,12648455,0.032196
9,1.400000,0.400,12648456,0.037626
9,1.400000,0.400,12648457,0.028835
9,1.400000,0.400,12648458,0.029568
9,1.400000,0.400,12648459,0.034762
9,1.400000,0.500,12648440,0.030109
9,1.400000,0.500,12648441,0.041923
9,1.400000,0.500,12648442,0.038444
9,1.400000,0.500,12648443,0.037180
9,1.400000,0.500,12648444,0.037098
9,1.400000,0.500,12648445,0.033733
9,1.400000,0.500,12648446,0.034966
9,1.400000,0.500,12648447,0.039848
9,1.400000,0.500,12648448,0.044018
9,1.400000,0.500,12648449,0.042285
9,1.400000,0.500,12648450,0.035895
9,1.400000,0.500,12648451,0.035381
9,1.400000,0.500,12648452,0.040820
9,1.400000,0.500,12648453,0.034330
9,1.400000,0.500,12648454,0.036080
9,1.400000,0.500,12648455,0.036371
9,1.400000,0.500,12648456,0.039970
9,1.400000,0.500,12648457,0.031118
9,1.400000,0.500,12648458,0.029069
9,1.400000,0.500,12648459,0.036192
9,1.400000,0.600,12648440,0.031570
9,1.400000,0.600,12648441,0.038875
9,1.400000,0.600,12648442,0.039265
9,1.400000,0.600,12648443,0.031195
9,1.400000,0.600,12648444,0.038853
9,1.400000,0.600,12648445,0.034993
9,1.400000,0.600,12648446,0.031420
9,1.400000,0.600,12648447,0.037819
9,1.400000,0.600,12648448,0.038028
9,1.400000,0.600,12648449,0.040030
9,1.400000,0.600,12648450,0.032651
9,1.400000,0.600,12648451,0.039804
9,1.400000,0.600,12648452,0.046423
9,1.400000,0.600,12648453,0.029829
9,1.400000,0.600,12648454,0.035432
9,1.400000,0.600,12648455,0.033594
9,1.400000,0.600,12648456,0.039970
9,1.400000,0.600,12648457,0.035908
9,1.400000,0.600,12648458,0.032434
9,1.400000,0.600,12648459,0.034831
9,1.400000,0.700,12648440,0.031035
9,1.400000,0.700,12648441,0.037938
9,1.400000,0.700,12648442,0.038543
9,1.400000,0.700,12648443,0.035754
9,1.400000,0.700,12648444,0.039080
9,1.400000,0.700,12648445,0.034190
9,1.400000,0.700,12648446,0.037070
9,1.400000,0.700,12648447,0.038828
9,1.400000,0.700,12648448,0.039602
9,1.400000,0.700,12648449,0.038334
9,1.400000,0.700,12648450,0.037618
9,1.400000,0.700,12648451,0.034793
9,1.400000,0.700,12648452,0.046423
9,1.400000,0.700,12648453,0.035288
9,1.400000,0.700,12648454,0.035207
9,1.400000,0.700,12648455,0.035135
9,1.400000,0.700,12648456,0.041386
9,1.400000,0.700,12648457,0.036525
9,1.400000,0.700,12648458,0.034842
9,1.400000,0.700,12648459,0.035200
9,1.400000,0.800,12648440,0.031019
9,1.400000,0.800,12648441,0.032494
9,1.400000,0.800,12648442,0.036626
9,1.400000,0.800,12648443,0.034502
9,1.400000,0.800,12648444,0.036708
9,1.400000,0.800,12648445,0.032806
9,1.400000,0.800,12648446,0.028130
9,1.400000,0.800,12648447,0.030863
9,1.400000,0.800,12648448,0.039802
9,1.400000,0.800,12648449,0.038180
9,1.400000,0.800,12648450,0.029132
9,1.400000,0.800,12648451,0.033281
9,1.400000,0.800,12648452,0.044526
9,1.400000,0.800,12648453,0.033657
9,1.400000,0.800,12648454,0.035788
9,1.400000,0.800,12648455,0.030632
9,1.400000,0.800,12648456,0.039110
9,1.400000,0.800,12648457,0.034449
9,1.400000,0.800,12648458,0.034490
9,1.400000,0.800,12648459,0.032424
9,1.400000,0.900,12648440,0.031019
9,1.400000,0.900,12648441,0.033205
9,1.400000,0.900,12648442,0.037064
9,1.400000,0.900,12648443,0.034502
9,1.400000,0.900,12648444,0.031438
9,1.400000,0.900,12648445,0.029860
9,1.400000,0.900,12648446,0.027069
9,1.400000,0.900,12648447,0.035925
9,1.400000,0.900,12648448,0.039225
9,1.400000,0.900,12648449,0.035107
9,1.400000,0.900,12648450,0.025064
9,1.400000,0.900,12648451,0.029413
9,1.400000,0.900,12648452,0.042293
9,1.400000,0.900,12648453,0.036006
9,1.400000,0.900,12648454,0.038567
9,1.400000,0.900,12648455,0.030321
9,1.400000,0.900,12648456,0.040039
9,1.400000,0.900,12648457,0.036044
9,1.400000,0.900,12648458,0.029614
9,1.400000,0.900,12648459,0.036441
9,1.400000,1.000,12648440,0.034419
9,1.400000,1.000,12648441,0.037286
9,1.400000,1.000,12648442,0.037064
9,1.400000,1.000,12648443,0.031390
9,1.400000,1.000,12648444,0.037219
9,1.400000,1.000,12648445,0.025408
9,1.400000,1.000,12648446,0.036175
9,1.400000,1.000,12648447,0.036957
9,1.400000,1.000,12648448,0.038536
9,1.400000,1.000,12648449,0.036699
9,1.400000,1.000,12648450,0.025064
9,1.400000,1.000,12648451,0.029593
9,1.400000,1.000,12648452,0.038673
9,1.400000,1.000,12648453,0.042796
9,1.400000,1.000,12648454,0.035253
9,1.400000,1.000,12648455,0.032268
9,1.400000,1.000,12648456,0.042431
9,1.400000,1.000,12648457,0.033865
9,1.400000,1.000,12648458,0.031655
9,1.400000,1.000,12648459,0.036966
