condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_score_birth,c_score_firstk,avg_c_score_tick,c_score_std_over_life,avg_c_score_attack,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
baseline,12648460,190,19,1229,1425,196,0.036818,0.036818,0.036818,0.000055,0.036818,0.518389,0.518389,0.518387,0.000946,0.518389,2
baseline,12648460,185,9,1188,1452,264,0.207272,0.207272,0.207272,0.000000,0.207272,0.602124,0.602124,0.602126,0.000000,0.602124,3
baseline,12648460,189,20,1213,1456,243,0.024586,0.024586,0.024586,0.000030,0.024586,0.512281,0.512281,0.512282,0.000000,0.512281,3
baseline,12648460,191,11,1242,1462,220,0.009446,0.009446,0.009446,0.000013,0.009446,0.504723,0.504723,0.504723,0.000691,0.504723,1
baseline,12648460,193,22,1260,1468,208,0.036634,0.036634,0.036634,0.000049,0.036634,0.518309,0.518309,0.518310,0.000000,0.518309,2
baseline,12648460,196,27,1277,1468,191,0.024099,0.024099,0.024099,0.000024,0.024099,0.512047,0.512047,0.512047,0.000000,0.512047,2
baseline,12648460,198,13,1300,1498,198,0.070668,0.070668,0.070668,0.000000,0.070668,0.535275,0.535275,0.535276,0.000000,0.535275,2
baseline,12648460,197,24,1282,1501,219,0.042720,0.042720,0.042720,0.000000,0.042720,0.521342,0.521342,0.521341,0.000712,0.521342,2
baseline,12648460,194,0,1266,1507,241,0.010370,0.010370,0.010370,0.000028,0.010370,0.505185,0.505185,0.505186,0.000000,0.505185,2
baseline,12648460,192,1,1257,1512,255,0.031376,0.031376,0.031376,0.000081,0.031376,0.515671,0.515671,0.515671,0.000000,0.515671,1
baseline,12648460,179,4,1155,1518,363,0.486541,0.486541,0.486542,0.000000,0.486541,0.691568,0.691568,0.691570,0.000000,0.691568,4
baseline,12648460,201,3,1329,1521,192,0.032617,0.032617,0.032617,0.000062,0.032617,0.516303,0.516303,0.516303,0.000000,0.516303,1
baseline,12648460,199,30,1310,1523,213,0.037484,0.037484,0.037484,0.000032,0.037484,0.518733,0.518733,0.518732,0.001245,0.518733,2
baseline,12648460,205,14,1342,1531,189,0.014174,0.014174,0.014174,0.000000,0.014174,0.507086,0.507086,0.507087,0.000000,0.507086,2
baseline,12648461,2,2,0,187,187,0.001393,0.001393,0.001393,0.000002,0.001393,0.500696,0.500696,0.500696,0.000598,0.500696,2
baseline,12648461,14,14,0,191,191,0.024273,0.024273,0.024273,0.000000,0.024273,0.512132,0.512132,0.512131,0.000946,0.512132,2
baseline,12648461,22,22,0,191,191,0.010431,0.010431,0.010431,0.000009,0.010431,0.505215,0.505215,0.505216,0.000000,0.505215,2
baseline,12648461,12,12,0,192,192,0.033064,0.033064,0.033064,0.000032,0.033064,0.516524,0.516524,0.516525,0.000000,0.516524,2
baseline,12648461,24,24,0,193,193,0.036444,0.036444,0.036444,0.000000,0.036444,0.518213,0.518213,0.518212,0.000752,0.518213,2
baseline,12648461,9,9,0,195,195,0.050262,0.050262,0.050262,0.000061,0.050262,0.524211,0.524211,0.524210,0.000669,0.524211,1
baseline,12648461,11,11,0,195,195,0.000047,0.000047,0.000047,0.000000,0.000047,0.500023,0.500023,0.500023,0.000173,0.500023,2
baseline,12648461,18,18,0,197,197,0.063256,0.063256,0.063256,0.000126,0.063256,0.531530,0.531530,0.531531,0.000000,0.531530,2
baseline,12648461,10,10,0,199,199,0.072352,0.072352,0.072352,0.000171,0.072352,0.536111,0.536111,0.536110,0.000732,0.536111,2
baseline,12648461,16,16,0,199,199,0.023494,0.023494,0.023494,0.000045,0.023494,0.511744,0.511744,0.511744,0.001007,0.511744,2
baseline,12648461,1,1,0,205,205,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,31,31,0,205,205,0.026403,0.026403,0.026403,0.000000,0.026403,0.513188,0.513188,0.513189,0.000000,0.513188,2
baseline,12648461,19,19,0,215,215,0.053262,0.053262,0.053262,0.000134,0.053262,0.526606,0.526606,0.526605,0.000386,0.526606,2
baseline,12648461,6,6,0,219,219,0.037613,0.037613,0.037613,0.000000,0.037613,0.518779,0.518779,0.518778,0.000913,0.518779,2
baseline,12648461,25,25,0,219,219,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,0,0,0,226,226,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
baseline,12648461,17,17,0,229,229,0.011963,0.011963,0.011963,0.000000,0.011963,0.505909,0.505909,0.505911,0.000000,0.505909,2
baseline,12648461,4,4,0,230,230,0.017591,0.017591,0.017591,0.000042,0.017591,0.508794,0.508794,0.508795,0.000000,0.508794,3
baseline,12648461,8,8,0,230,230,0.154390,0.154390,0.154390,0.000000,0.154390,0.567740,0.567740,0.567741,0.000000,0.567740,2
baseline,12648461,13,13,0,230,230,0.000006,0.000006,0.000006,0.000000,0.000006,0.500003,0.500003,0.500002,0.001132,0.500003,2
baseline,12648461,15,15,0,238,238,0.011039,0.011039,0.011039,0.000000,0.011039,0.505519,0.505519,0.505518,0.001303,0.505519,3
baseline,12648461,20,20,0,238,238,0.089850,0.089850,0.089850,0.000191,0.089850,0.544740,0.544740,0.544739,0.001021,0.544740,3
baseline,12648461,30,30,0,241,241,0.073897,0.073897,0.073897,0.000170,0.073897,0.536850,0.536850,0.536850,0.000345,0.536850,3
baseline,12648461,3,3,0,242,242,0.032289,0.032289,0.032289,0.000000,0.032289,0.516139,0.516139,0.516138,0.000977,0.516139,2
baseline,12648461,28,28,0,246,246,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,5,5,0,249,249,0.034669,0.034669,0.034669,0.000000,0.034669,0.517327,0.517327,0.517327,0.000732,0.517327,3
baseline,12648461,7,7,0,250,250,0.028274,0.028274,0.028274,0.000058,0.028274,0.514132,0.514132,0.514131,0.000913,0.514132,2
baseline,12648461,26,26,0,253,253,0.073411,0.073411,0.073411,0.000000,0.073411,0.536639,0.536639,0.536638,0.001208,0.536639,3
baseline,12648461,21,21,0,254,254,0.050187,0.050187,0.050187,0.000067,0.050187,0.525027,0.525027,0.525026,0.001132,0.525027,2
baseline,12648461,29,29,0,257,257,0.047937,0.047937,0.047937,0.000086,0.047937,0.523948,0.523948,0.523948,0.000000,0.523948,3
baseline,12648461,23,23,0,323,323,0.363560,0.363560,0.363562,0.000000,0.363560,0.647921,0.647921,0.647920,0.000691,0.647921,3
baseline,12648461,27,27,0,367,367,0.526203,0.526203,0.526201,0.001132,0.526203,0.740493,0.740493,0.740493,0.000000,0.740493,4
baseline,12648461,37,9,196,384,188,0.009599,0.009599,0.009599,0.000000,0.009599,0.504799,0.504799,0.504799,0.000000,0.504799,1
baseline,12648461,35,12,193,390,197,0.062753,0.062753,0.062753,0.000124,0.062753,0.531319,0.531319,0.531319,0.000000,0.531319,2
baseline,12648461,43,31,206,393,187,0.000004,0.000004,0.000004,0.000000,0.000004,0.500002,0.500002,0.500002,0.000752,0.500002,1
baseline,12648461,36,24,194,398,204,0.002367,0.002367,0.002367,0.000000,0.002367,0.501183,0.501183,0.501183,0.001050,0.501183,2
baseline,12648461,33,14,192,401,209,0.056818,0.056818,0.056818,0.000082,0.056818,0.528347,0.528347,0.528349,0.000000,0.528347,2
baseline,12648461,41,16,200,403,203,0.003234,0.003234,0.003234,0.000004,0.003234,0.501617,0.501617,0.501617,0.000345,0.501617,2
baseline,12648461,40,10,200,409,209,0.064359,0.064359,0.064359,0.000043,0.064359,0.532135,0.532135,0.532135,0.000488,0.532135,2
baseline,12648461,45,6,220,410,190,0.016565,0.016565,0.016565,0.000000,0.016565,0.508274,0.508274,0.508275,0.000000,0.508274,2
baseline,12648461,42,1,206,415,209,0.028143,0.028143,0.028143,0.000068,0.028143,0.514065,0.514065,0.514066,0.000000,0.514065,2
baseline,12648461,38,11,196,426,230,0.015124,0.015124,0.015124,0.000000,0.015124,0.507561,0.507561,0.507561,0.000244,0.507561,3
baseline,12648461,48,17,230,426,196,0.058640,0.058640,0.058640,0.000099,0.058640,0.529285,0.529285,0.529284,0.001158,0.529285,2
baseline,12648461,53,20,239,427,188,0.008682,0.008682,0.008682,0.000010,0.008682,0.504341,0.504341,0.504341,0.000457,0.504341,2
baseline,12648461,34,22,192,431,239,0.178909,0.178909,0.178909,0.000286,0.178909,0.588437,0.588437,0.588439,0.000000,0.588437,1
baseline,12648461,32,2,188,434,246,0.010326,0.010326,0.010326,0.000000,0.010326,0.505163,0.505163,0.505163,0.000000,0.505163,3
baseline,12648461,47,0,227,434,207,0.018905,0.018905,0.018905,0.000000,0.018905,0.509448,0.509447,0.509447,0.000732,0.509448,1
baseline,12648461,50,8,231,434,203,0.098054,0.098054,0.098054,0.000220,0.098054,0.548870,0.548870,0.548868,0.001233,0.548868,0
baseline,12648461,46,25,220,437,217,0.037325,0.037325,0.037325,0.000000,0.037325,0.518654,0.518654,0.518654,0.000000,0.518654,2
baseline,12648461,58,7,251,441,190,0.020592,0.020592,0.020592,0.000000,0.020592,0.510295,0.510295,0.510294,0.000173,0.510294,0
baseline,12648461,39,18,198,448,250,0.050946,0.050946,0.050946,0.000000,0.050946,0.525450,0.525451,0.525451,0.000000,0.525450,2
baseline,12648461,59,26,254,452,198,0.071242,0.071242,0.071242,0.000000,0.071242,0.535547,0.535547,0.535546,0.001257,0.535547,1
baseline,12648461,52,15,239,457,218,0.030418,0.030418,0.030418,0.000024,0.030418,0.515204,0.515204,0.515205,0.000000,0.515204,2
baseline,12648461,44,19,216,461,245,0.000002,0.000002,0.000002,0.000000,0.000002,0.500001,0.500001,0.500000,0.000345,0.500001,2
baseline,12648461,51,13,231,462,231,0.032023,0.032023,0.032023,0.000075,0.032023,0.516005,0.516005,0.516006,0.000000,0.516005,2
baseline,12648461,49,4,231,470,239,0.088143,0.088143,0.088142,0.000151,0.088143,0.543110,0.543110,0.543112,0.000000,0.543110,2
baseline,12648461,55,3,243,479,236,0.054362,0.054362,0.054362,0.000093,0.054362,0.527154,0.527155,0.527153,0.001233,0.527154,3
baseline,12648461,54,30,242,481,239,0.222143,0.222143,0.222142,0.000150,0.222143,0.596557,0.596557,0.596557,0.000000,0.596557,1
baseline,12648461,56,28,247,482,235,0.050925,0.050925,0.050925,0.000000,0.050925,0.525437,0.525437,0.525437,0.001064,0.525437,1
baseline,12648461,61,29,258,506,248,0.061830,0.061830,0.061830,0.000000,0.061830,0.530870,0.530870,0.530869,0.000712,0.530870,3
baseline,12648461,57,5,250,507,257,0.058910,0.058910,0.058910,0.000000,0.058910,0.529391,0.529391,0.529390,0.001050,0.529391,3
baseline,12648461,60,21,255,509,254,0.028961,0.028961,0.028961,0.000000,0.028961,0.514476,0.514476,0.514475,0.001269,0.514476,2
baseline,12648461,62,23,324,528,204,0.102615,0.102615,0.102615,0.000000,0.102615,0.551069,0.551069,0.551069,0.000000,0.551069,2
baseline,12648461,69,16,404,596,192,0.029551,0.029551,0.029551,0.000000,0.029551,0.514771,0.514771,0.514771,0.000000,0.514771,2
baseline,12648461,71,6,411,598,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,65,12,391,607,216,0.000638,0.000638,0.000638,0.000001,0.000638,0.500319,0.500319,0.500320,0.000000,0.500319,2
baseline,12648461,75,20,428,622,194,0.044454,0.044454,0.044454,0.000073,0.044454,0.522206,0.522206,0.522207,0.000000,0.522206,2
baseline,12648461,64,9,385,626,241,0.002085,0.002085,0.002085,0.000005,0.002085,0.501042,0.501042,0.501043,0.000000,0.501042,1
baseline,12648461,70,10,410,630,220,0.042733,0.042733,0.042733,0.000071,0.042733,0.521344,0.521344,0.521345,0.000000,0.521344,2
baseline,12648461,72,1,416,632,216,0.027423,0.027423,0.027423,0.000000,0.027423,0.513700,0.513700,0.513701,0.000000,0.513700,2
baseline,12648461,78,0,435,634,199,0.072960,0.072960,0.072960,0.000133,0.072960,0.536399,0.536399,0.536400,0.000000,0.536399,2
baseline,12648461,67,24,399,638,239,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,74,17,427,639,212,0.019736,0.019736,0.019736,0.000000,0.019736,0.509856,0.509856,0.509857,0.000000,0.509856,2
baseline,12648461,77,2,435,640,205,0.048316,0.048316,0.048316,0.000000,0.048316,0.524139,0.524139,0.524139,0.000386,0.524139,1
baseline,12648461,73,11,427,642,215,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,76,22,432,644,212,0.008280,0.008280,0.008280,0.000017,0.008280,0.504140,0.504140,0.504141,0.000000,0.504140,2
baseline,12648461,81,7,442,645,203,0.006462,0.006462,0.006462,0.000015,0.006462,0.503231,0.503231,0.503232,0.000000,0.503231,2
baseline,12648461,66,31,394,646,252,0.033100,0.033100,0.033100,0.000039,0.033100,0.516517,0.516518,0.516517,0.000000,0.516517,1
baseline,12648461,79,8,435,646,211,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,84,15,458,650,192,0.033296,0.033296,0.033296,0.000000,0.033296,0.516641,0.516641,0.516640,0.001007,0.516641,2
baseline,12648461,85,19,462,656,194,0.000054,0.000054,0.000054,0.000000,0.000054,0.500027,0.500027,0.500028,0.000000,0.500027,2
baseline,12648461,68,14,402,663,261,0.355268,0.355268,0.355268,0.000000,0.355268,0.667483,0.667483,0.667482,0.001424,0.667483,2
baseline,12648461,80,25,438,666,228,0.010787,0.010787,0.010787,0.000018,0.010787,0.505393,0.505393,0.505394,0.000000,0.505393,1
baseline,12648461,83,26,453,670,217,0.173073,0.173073,0.173073,0.000326,0.173073,0.584581,0.584581,0.584581,0.000977,0.584581,1
baseline,12648461,82,18,449,676,227,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,88,3,480,679,199,0.074904,0.074904,0.074904,0.000000,0.074904,0.537382,0.537382,0.537383,0.000000,0.537382,2
baseline,12648461,86,13,463,700,237,0.045329,0.045329,0.045329,0.000000,0.045329,0.522644,0.522644,0.522644,0.000000,0.522644,3
baseline,12648461,87,4,471,705,234,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,89,30,482,710,228,0.066686,0.066686,0.066686,0.000022,0.066686,0.533290,0.533290,0.533289,0.000732,0.533290,2
baseline,12648461,90,28,483,714,231,0.049336,0.049336,0.049336,0.000000,0.049336,0.524648,0.524648,0.524649,0.000000,0.524648,3
baseline,12648461,91,29,507,720,213,0.000861,0.000861,0.000861,0.000002,0.000861,0.500431,0.500431,0.500430,0.001158,0.500431,2
baseline,12648461,93,21,510,737,227,0.025672,0.025672,0.025672,0.000047,0.025672,0.512833,0.512833,0.512833,0.000000,0.512833,2
baseline,12648461,92,5,508,742,234,0.052812,0.052812,0.052813,0.000000,0.052812,0.526377,0.526377,0.526376,0.000946,0.526377,3
baseline,12648461,94,23,529,751,222,0.042553,0.042553,0.042554,0.000000,0.042553,0.521181,0.521181,0.521180,0.001050,0.521181,1
baseline,12648461,97,12,608,809,201,0.028688,0.028688,0.028688,0.000000,0.028688,0.514332,0.514332,0.514333,0.000000,0.514332,2
baseline,12648461,99,9,627,823,196,0.060162,0.060162,0.060162,0.000100,0.060162,0.530020,0.530020,0.530021,0.000000,0.530020,1
baseline,12648461,96,6,599,837,238,0.017010,0.017010,0.017010,0.000000,0.017010,0.508504,0.508504,0.508505,0.000000,0.508504,2
baseline,12648461,98,20,623,841,218,0.024600,0.024600,0.024600,0.000000,0.024600,0.512285,0.512285,0.512284,0.001064,0.512285,2
baseline,12648461,104,17,640,842,202,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0
baseline,12648461,110,8,647,843,196,0.021326,0.021326,0.021326,0.000013,0.021326,0.510656,0.510656,0.510656,0.000000,0.510656,2
baseline,12648461,102,0,635,849,214,0.013041,0.013041,0.013041,0.000015,0.013041,0.506520,0.506520,0.506521,0.000000,0.506520,1
baseline,12648461,95,16,597,851,254,0.019124,0.019124,0.019124,0.000000,0.019124,0.509561,0.509561,0.509560,0.000669,0.509561,3
baseline,12648461,112,19,657,858,201,0.010618,0.010618,0.010618,0.000000,0.010618,0.505309,0.505309,0.505309,0.000000,0.505309,2
baseline,12648461,100,10,631,870,239,0.058445,0.058445,0.058445,0.000081,0.058445,0.529163,0.529163,0.529161,0.001465,0.529163,1
baseline,12648461,115,26,671,870,199,0.057425,0.057425,0.057425,0.000106,0.057425,0.528656,0.528656,0.528656,0.000000,0.528656,2
baseline,12648461,114,25,667,873,206,0.104391,0.104391,0.104391,0.000092,0.104391,0.548297,0.548297,0.548296,0.000546,0.548297,2
baseline,12648461,107,22,645,880,235,0.059273,0.059273,0.059273,0.000015,0.059273,0.529602,0.529601,0.529602,0.000546,0.529602,1
baseline,12648461,103,24,639,881,242,0.076073,0.076073,0.076073,0.000000,0.076073,0.537868,0.537868,0.537867,0.001145,0.537868,2
baseline,12648461,108,7,646,885,239,0.050778,0.050778,0.050778,0.000132,0.050778,0.525365,0.525365,0.525366,0.000000,0.525365,3
baseline,12648461,105,2,641,887,246,0.233240,0.233240,0.233241,0.000000,0.233240,0.600711,0.600711,0.600710,0.001573,0.600711,2
baseline,12648461,111,15,651,892,241,0.037881,0.037881,0.037881,0.000000,0.037881,0.518920,0.518920,0.518921,0.000173,0.518920,2
baseline,12648461,106,11,643,898,255,0.029146,0.029146,0.029146,0.000000,0.029146,0.514569,0.514569,0.514570,0.000000,0.514569,3
baseline,12648461,113,14,664,899,235,0.052809,0.052809,0.052809,0.000095,0.052809,0.526379,0.526379,0.526380,0.000000,0.526379,2
baseline,12648461,109,31,647,901,254,0.058152,0.058152,0.058152,0.000000,0.058152,0.529039,0.529039,0.529038,0.000810,0.529039,2
baseline,12648461,119,4,706,903,197,0.064346,0.064346,0.064346,0.000000,0.064346,0.532125,0.532125,0.532126,0.000000,0.532125,2
baseline,12648461,117,3,680,914,234,0.034996,0.034996,0.034996,0.000052,0.034996,0.517489,0.517489,0.517488,0.001092,0.517489,3
baseline,12648461,116,18,677,917,240,0.030995,0.030995,0.030995,0.000070,0.030995,0.515491,0.515491,0.515490,0.001434,0.515491,2
baseline,12648461,118,13,701,931,230,0.226645,0.226645,0.226645,0.000000,0.226645,0.606492,0.606492,0.606491,0.001184,0.606492,2
baseline,12648461,121,28,715,936,221,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,1
baseline,12648461,101,1,633,937,304,0.479800,0.479800,0.479799,0.001359,0.479800,0.691738,0.691738,0.691738,0.000000,0.691738,3
baseline,12648461,125,23,752,939,187,0.000690,0.000690,0.000690,0.000000,0.000690,0.500345,0.500345,0.500344,0.000752,0.500345,2
baseline,12648461,120,30,711,942,231,0.216287,0.216287,0.216287,0.000228,0.216287,0.605683,0.605683,0.605682,0.000752,0.605683,3
baseline,12648461,123,21,738,958,220,0.027122,0.027122,0.027122,0.000039,0.027122,0.513557,0.513557,0.513557,0.000000,0.513557,1
baseline,12648461,124,5,743,958,215,0.009331,0.009331,0.009331,0.000000,0.009331,0.504665,0.504665,0.504664,0.001303,0.504665,2
baseline,12648461,122,29,721,969,248,0.042260,0.042260,0.042260,0.000081,0.042260,0.521118,0.521118,0.521118,0.000244,0.521118,2
baseline,12648461,126,12,810,1021,211,0.027315,0.027315,0.027315,0.000000,0.027315,0.513646,0.513646,0.513647,0.000000,0.513646,2
baseline,12648461,128,6,838,1032,194,0.041929,0.041929,0.041929,0.000078,0.041929,0.520952,0.520952,0.520952,0.000880,0.520952,2
baseline,12648461,130,17,843,1034,191,0.011564,0.011564,0.011564,0.000000,0.011564,0.505782,0.505782,0.505782,0.000000,0.505782,2
baseline,12648461,133,16,852,1043,191,0.023222,0.023222,0.023222,0.000000,0.023222,0.511606,0.511606,0.511606,0.000732,0.511606,1
baseline,12648461,127,9,824,1057,233,0.030890,0.030890,0.030890,0.000051,0.030890,0.515440,0.515440,0.515440,0.000000,0.515440,3
baseline,12648461,137,25,874,1066,192,0.031155,0.031155,0.031155,0.000059,0.031155,0.515571,0.515572,0.515572,0.000732,0.515571,2
baseline,12648461,134,19,859,1069,210,0.016600,0.016600,0.016600,0.000009,0.016600,0.508291,0.508291,0.508291,0.000000,0.508291,2
baseline,12648461,136,26,871,1069,198,0.048134,0.048134,0.048134,0.000116,0.048134,0.524046,0.524046,0.524047,0.000000,0.524046,2
baseline,12648461,129,20,842,1078,236,0.030493,0.030493,0.030493,0.000061,0.030493,0.515225,0.515225,0.515226,0.000000,0.515225,2
baseline,12648461,132,0,850,1078,228,0.032598,0.032598,0.032598,0.000084,0.032598,0.516102,0.516102,0.516104,0.000000,0.516102,2
baseline,12648461,141,2,888,1080,192,0.029351,0.029351,0.029351,0.000000,0.029351,0.514008,0.514008,0.514008,0.000992,0.514008,2
baseline,12648461,131,8,844,1085,241,0.025735,0.025735,0.025735,0.000000,0.025735,0.512864,0.512864,0.512864,0.001119,0.512864,2
baseline,12648461,143,11,899,1086,187,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,2
baseline,12648461,135,10,871,1102,231,0.015169,0.015169,0.015169,0.000017,0.015169,0.507583,0.507583,0.507583,0.000000,0.507583,2
baseline,12648461,145,31,902,1110,208,0.050557,0.050557,0.050557,0.000067,0.050557,0.525174,0.525174,0.525175,0.000000,0.525174,2
baseline,12648461,148,18,918,1110,192,0.031107,0.031107,0.031107,0.000040,0.031107,0.515546,0.515546,0.515546,0.000000,0.515546,1
baseline,12648461,138,22,881,1113,232,0.000002,0.000002,0.000002,0.000000,0.000002,0.500001,0.500001,0.500000,0.000386,0.500001,2
baseline,12648461,139,24,882,1123,241,0.021273,0.021273,0.021273,0.000019,0.021273,0.510635,0.510635,0.510635,0.000000,0.510635,2
baseline,12648461,146,4,904,1126,222,0.005642,0.005642,0.005642,0.000000,0.005642,0.502821,0.502821,0.502822,0.000000,0.502822,0
baseline,12648461,150,28,937,1129,192,0.034406,0.034406,0.034406,0.000000,0.034406,0.517191,0.517191,0.517190,0.001171,0.517191,2
baseline,12648461,140,7,886,1132,246,0.000200,0.000200,0.000200,0.000000,0.000200,0.500100,0.500100,0.500099,0.000345,0.500100,3
baseline,12648461,149,13,932,1135,203,0.042627,0.042627,0.042627,0.000092,0.042627,0.521301,0.521301,0.521301,0.000244,0.521301,1
baseline,12648461,153,30,943,1140,197,0.026261,0.026261,0.026261,0.000000,0.026261,0.513108,0.513108,0.513107,0.000000,0.513108,2
baseline,12648461,147,3,915,1142,227,0.046065,0.046065,0.046065,0.000040,0.046065,0.523016,0.523016,0.523016,0.000000,0.523016,2
baseline,12648461,152,23,940,1147,207,0.088688,0.088688,0.088688,0.000106,0.088688,0.544201,0.544201,0.544199,0.001119,0.544201,1
